States,Force,Reward,Terminated,Time
[[ 0.          0.11353056 -0.05170273  0.          0.          0.        ]],40,0.0,False,0.0
[[ 0.00793838  0.10630533 -0.05260124  0.79395787 -0.7236559  -0.08847524]],40,0.0,False,0.02
[[ 0.0317675   0.08449599 -0.05513488  1.58927716 -1.46047496 -0.1610418 ]],40,0.0,False,0.04
[[ 0.07152462  0.04772734 -0.05885392  2.38683384 -2.22093139 -0.20555743]],40,0.0,False,0.06
[[ 0.12725455 -0.00452749 -0.06314767  3.18637981 -3.00891122 -0.21923406]],5,0.0,False,0.08
[[ 0.19198241 -0.06575057 -0.06753985  3.28639223 -3.11548565 -0.21970035]],-40,0.0,False,0.1
[[ 0.24972792 -0.12029432 -0.07189424  2.48876699 -2.34343907 -0.21274589]],-40,0.0,False,0.12
[[ 0.29156046 -0.15968705 -0.07588594  1.69518334 -1.60080082 -0.18185566]],-40,0.0,False,0.14
[[ 0.31756063 -0.1845054  -0.07899509  0.90537078 -0.88478942 -0.12529627]],-40,0.0,False,0.16
[[ 0.32779141 -0.19519042 -0.08078413  0.11795971 -0.18544733 -0.05183403]],-40,0.0,False,0.18
[[ 0.32228259 -0.19194682 -0.0810452  -0.66891867  0.51037941  0.02509407]],-40,0.0,False,0.2
[[ 0.30102505 -0.17470678 -0.07985281 -1.45722938  1.21641749  0.09124199]],5,0.0,False,0.22
[[ 0.27292946 -0.15186713 -0.07776986 -1.35238682  1.06863976  0.11631313]],5,0.0,False,0.24
[[ 0.24692715 -0.13191871 -0.07522996 -1.24790813  0.92722612  0.13694531]],5,0.0,False,0.26
[[ 0.22301052 -0.11473908 -0.07232034 -1.14382058  0.79165857  0.15334134]],5,0.0,False,0.28
[[ 0.20117174 -0.10021791 -0.06912154 -1.0401198   0.66125652  0.16595669]],5,0.09466439605122456,False,0.3
[[ 0.18140333 -0.08825965 -0.06570311 -0.9367776   0.53522777  0.1754207 ]],5,0.2581533140685359,False,0.32
[[ 0.16369855 -0.07878541 -0.06212077 -0.83374819  0.41270629  0.18247807]],-10,0.1286812442182681,False,0.34
[[ 0.14505471 -0.068747   -0.05841012 -1.03071699  0.59179485  0.18813073]],5,0.3065824238555581,False,0.36
[[ 0.12546409 -0.05807438 -0.05461888 -0.92840218  0.47606682  0.1905818 ]],5,0.44758561632243166,False,0.38
[[ 0.10791653 -0.04968324 -0.05080077 -0.82640047  0.36350175  0.19094556]],-10,0.3236933803447226,False,0.4
[[ 0.08940742 -0.04052118 -0.04699223 -1.02458019  0.55326126  0.18955733]],5,0.4839874841990378,False,0.42
[[ 0.06992962 -0.03052541 -0.04323366 -0.92325829  0.44689408  0.18590139]],5,0.6119054295617677,False,0.44
[[ 0.05247496 -0.02262499 -0.03956978 -0.8222557   0.34358985  0.18020558]],5,0.7094993623752686,False,0.46
[[ 0.0370377  -0.01676685 -0.03603424 -0.72150573  0.24253005  0.17318926]],5,0.7781367868422462,False,0.48
[[ 0.02361351 -0.01291432 -0.03264616 -0.62093768  0.14289173  0.16558073]],5,0.818541977985205,False,0.5
[[ 0.01219947 -0.01104721 -0.02941006 -0.52047814  0.0438489   0.15811352]],-10,0.7854507148050801,False,0.52
"[[-2.05970558e-04 -8.15946381e-03 -2.63187602e-02 -7.20085707e-01
   2.45027612e-01  1.51041848e-01]]",5,0.8521979274028064,False,0.54
[[-0.01360509 -0.00423845 -0.02337034 -0.61985096  0.14726189  0.14372957]],5,0.8916651546292802,False,0.56
[[-0.02500077 -0.00226418 -0.02056999 -0.51973023  0.05021796  0.13635588]],-10,0.8476526573085104,False,0.58
[[-0.03739475  0.00077184 -0.01791374 -0.71968768  0.25350832  0.12925637]],5,0.8827395605623239,False,0.6
[[-0.0507894   0.00488519 -0.01540422 -0.61980452  0.15804441  0.12158354]],5,0.9060911961750793,False,0.62
[[-0.06218776  0.00709967 -0.01305255 -0.52004602  0.06348877  0.11358759]],5,0.9179736017377313,False,0.64
[[-0.07159158  0.00742549 -0.01085819 -0.42033795 -0.03095508  0.10597008]],-10,0.8923162207293063,False,0.66
[[-0.08200128  0.00885856 -0.00880773 -0.62064102  0.17429345  0.09912287]],5,0.9151939272833185,False,0.68
[[-0.09341798  0.01140311 -0.00689613 -0.5210458   0.08028551  0.09199112]],5,0.9269085513799313,False,0.7000000000000001
[[-0.10284354  0.01207227 -0.00512758 -0.42151486 -0.01337856  0.08493452]],5,0.9274127164011252,False,0.72
[[-0.1102785   0.01086496 -0.00349356 -0.32197322 -0.10749459  0.07865555]],-10,0.9364262012387118,False,0.74
[[-0.11872204  0.01076572 -0.0019727  -0.52237944  0.097514    0.07353667]],5,0.9482366519538825,False,0.76
[[-0.12817406  0.01176771 -0.00055222 -0.42282997  0.00271154  0.0685369 ]],5,0.9428908608692784,False,0.78
[[-0.13563525  0.01087254  0.00077224 -0.32328269 -0.09233735  0.06405601]],-10,0.9338286614717374,False,0.8
[[-0.14410502  0.01106883  0.00201687 -0.52369499  0.11193874  0.06047616]],5,0.937125512987748,False,0.8200000000000001
[[-0.15358351  0.01235336  0.00318995 -0.42416318  0.01656871  0.05682352]],5,0.9297137727586143,False,0.84
[[-0.16107163  0.01173105  0.00429191 -0.32464468 -0.07888058  0.05348693]],-10,0.9147958273562641,False,0.86
[[-0.169569    0.01219382  0.00533489 -0.52509501  0.1251546   0.05085026]],5,0.9201741396634856,False,0.88
[[-0.17907598  0.01374152  0.0063235  -0.42561304  0.02969537  0.04797227]],5,0.9148111508034883,False,0.9
[[-0.18659368  0.0133821   0.00725473 -0.32615498 -0.06569355  0.04523618]],-10,0.8939753926691991,False,0.92
[[-0.19512192  0.01411036  0.00813726 -0.52667342  0.13854032  0.04302934]],5,0.9013634371176531,False,0.9400000000000001
[[-0.20466126  0.01592907  0.00897237 -0.42727289  0.0434361   0.04041505]],5,0.8981302205575221,False,0.96
[[-0.21221307  0.01584927  0.00975368 -0.32790746 -0.05144754  0.03777347]],-10,0.8707120458825632,False,0.98
[[-0.22077734  0.01686857  0.01048658 -0.52852512  0.15342316  0.03550072]],5,0.8802286159845049,False,1.0
[[-0.23035485  0.01899285  0.01116887 -0.4292403   0.05913753  0.03263185]],5,0.8794040200700145,False,1.02
[[-0.23794727  0.01923667  0.01179042 -0.33000353 -0.03475818  0.02954791]],-10,0.8440931375233403,False,1.04
[[-0.24655478  0.02060069  0.01235306 -0.53075535  0.17123559  0.02666775]],5,0.8560415562409245,False,1.06
[[-0.25617843  0.02309446  0.01285055 -0.43162654  0.0783072   0.0229477 ]],5,0.8581021839902322,False,1.08
[[-0.26382027  0.02373698  0.01326798 -0.33256178 -0.01402226  0.01877965]],5,0.8503975666489791,False,1.1
[[-0.26948082  0.02253225  0.01360348 -0.23348555 -0.10654989  0.01487362]],5,0.8324870331041206,False,1.12
[[-0.27315911  0.01946833  0.01386941 -0.13432228 -0.20007392  0.01194053]],-10,0.8791296418886343,False,1.1400000000000001
[[-0.27785265  0.01751856  0.01409083 -0.33502018  0.00495336  0.01033791]],5,0.8735317308900203,False,1.16
[[-0.28355994  0.01666518  0.01428478 -0.23570269 -0.0903594   0.00912682]],-10,0.8671789749153035,False,1.18
[[-0.29028032  0.01690022  0.01445936 -0.43633668  0.11387221  0.00832904]],5,0.8741643675977269,False,1.2
[[-0.29801397  0.01822498  0.01461413 -0.33703778  0.01869519  0.0070699 ]],5,0.8704160860596044,False,1.22
[[-0.30376193  0.01764893  0.01474154 -0.23775406 -0.0763462   0.00571794]],-10,0.8574207124042955,False,1.24
[[-0.31052375  0.01816795  0.01484547 -0.43843058  0.12827969  0.00465037]],5,0.866281097820437,False,1.26
[[-0.31829982  0.01978609  0.01492269 -0.33918795  0.03364997  0.00296887]],5,0.8646169470061476,False,1.28
[[-0.32409145  0.01951583  0.0149626  -0.23997271 -0.06069648  0.00104241]],5,0.8523328484127769,False,1.3
[[-0.3278984   0.01735466  0.01496767 -0.14070809 -0.15557898 -0.00039189]],-10,0.8783193415296026,False,1.32
[[-0.33271898  0.01628516  0.0149533  -0.34134331  0.04855474 -0.00097703]],5,0.8784901306337833,False,1.34
[[-0.33855235  0.01629814  0.01492782 -0.24199407 -0.04725486 -0.00157425]],5,0.8675523947326443,False,1.36
[[-0.34239849  0.01439226  0.01489275 -0.14260659 -0.14347074 -0.00180939]],-10,0.8879288932108528,False,1.3800000000000001
[[-0.34725594  0.01355286  0.01486084 -0.34313379  0.0594727  -0.0013292 ]],5,0.889308776368961,False,1.4000000000000001
[[-0.35312407  0.0137728   0.01483846 -0.24367994 -0.03746181 -0.00092439]],-10,0.8584258524285401,False,1.42
[[-0.36000303  0.01505406  0.01482372 -0.44422377  0.16567746 -0.00063219]],5,0.872068157799895,False,1.44
[[-0.36789382  0.01740777  0.01480642 -0.34487123  0.06986506 -0.00125439]],5,0.8747433876549439,False,1.46
[[-0.37379825  0.01785277  0.01476978 -0.24557531 -0.02533168 -0.00244136]],5,0.8666049161930469,False,1.48
[[-0.37771669  0.01639309  0.01470998 -0.14625883 -0.12074035 -0.00344622]],-10,0.875974337285582,False,1.5
[[-0.38264801  0.01601783  0.01463625 -0.34687095  0.08318913 -0.00390602]],5,0.88035977090654,False,1.52
[[-0.38859192  0.016724    0.014551   -0.24752478 -0.01251756 -0.00467161]],5,0.8737760068811479,False,1.54
[[-0.39254894  0.01551652  0.01444981 -0.14816847 -0.10831513 -0.00537481]],-10,0.8773299917375884,False,1.56
[[-0.39751815  0.01538693  0.01433951 -0.34875201  0.09534891 -0.00565176]],5,0.8832487403554822,False,1.58
[[-0.40349946  0.01633451  0.01422031 -0.24938545 -0.00051791 -0.00633958]],5,0.8781656602556506,False,1.6
[[-0.40749357  0.01536635  0.01408562 -0.15001848 -0.09636416 -0.00707345]],-10,0.876055347563763,False,1.62
[[-0.41249975  0.0154762   0.01394018 -0.35060086  0.10736059 -0.00748594]],5,0.8834918135544567,False,1.6400000000000001
[[-0.41851811  0.01666557  0.01378199 -0.25124258  0.01166777 -0.00842218]],5,0.8800143334068843,False,1.6600000000000001
[[-0.42254952  0.01594382  0.01360223 -0.15189375 -0.08388972 -0.0095178 ]],5,0.8654215591545774,False,1.68
[[-0.42459341  0.01330535  0.01340521 -0.05247713 -0.180142   -0.0100233 ]],-10,0.9041460879176442,False,1.7
[[-0.42764776  0.01172984  0.01320822 -0.25294858  0.02248615 -0.00958718]],5,0.9017464992453724,False,1.72
[[-0.43171136  0.01120443  0.01302211 -0.15340751 -0.07505942 -0.00900135]],-10,0.8898840440631484,False,1.74
[[-0.43678379  0.01172535  0.01284953 -0.35383897  0.12719257 -0.00830072]],5,0.8997746217929311,False,1.76
[[-0.44286547  0.01329777  0.01268502 -0.25433907  0.03016859 -0.00826375]],5,0.8982812975249744,False,1.78
[[-0.44695752  0.01293406  0.01251695 -0.15486345 -0.06655995 -0.0085306 ]],5,0.8853170814405208,False,1.8
[[-0.44905965  0.01063173  0.01234685 -0.05533432 -0.16383421 -0.00833902]],-10,0.9161438076272969,False,1.82
[[-0.45217016  0.00937347  0.01218945 -0.25570955  0.03792342 -0.0073295 ]],5,0.9153273839619855,False,1.84
[[-0.45628809  0.00914899  0.01205343 -0.1560811  -0.06038259 -0.00626721]],-10,0.8963875151443718,False,1.86
[[-0.46141324  0.00995693  0.01193946 -0.35643915  0.14123571 -0.00518804]],5,0.9077515042933948,False,1.8800000000000001
[[-0.46754625  0.01180469  0.01184031 -0.25687449  0.04367713 -0.00485472]],5,0.9075455035052609,False,1.9000000000000001
