States,Force,Reward,Terminated,Time
[[ 0.         0.0838058 -0.1392377  0.         0.         0.       ]],-5,0.10791540950603162,False,0.0
[[-0.0010299   0.08538146 -0.14002665 -0.10299653  0.15764982 -0.07896554]],40,0.0,False,0.02
[[ 0.00486764  0.08131808 -0.14272544  0.6928075  -0.56459824 -0.19015856]],-10,0.0,False,0.04
[[ 0.01669784  0.07255566 -0.14726253  0.49024596 -0.31184259 -0.26376219]],40,0.0,False,0.06
[[ 0.03447057  0.05899555 -0.15354486  1.2871935  -1.04618299 -0.36185347]],-10,0.0,False,0.08
[[ 0.05819786  0.04050622 -0.16143768  1.08561368 -0.803255   -0.42773375]],-10,0.0,False,0.1
[[ 0.07789808  0.02684796 -0.17066652  0.88447664 -0.56292175 -0.49548047]],-10,0.0,False,0.12
[[ 0.09357929  0.01797922 -0.18127191  0.68369343 -0.32410153 -0.56548835]],40,0.0,False,0.14
[[ 0.1152476   0.00389397 -0.19333408  1.48323594 -1.08612664 -0.63849021]],-10,0.0,False,0.16
[[ 0.14291333 -0.01552898 -0.20674573  1.28344789 -0.85672419 -0.70310635]],-10,0.0,False,0.18
[[ 0.16658967 -0.03039365 -0.22147707  1.08428046 -0.63011105 -0.77054694]],-10,0.0,False,0.2
[[ 0.18628786 -0.04074373 -0.23759116  0.88560786 -0.40504071 -0.84152576]],-40,0.0,False,0.22
[[ 0.19601789 -0.04055072 -0.25527167  0.08738988  0.42474639 -0.92753006]],-40,-10.0,True,0.24
