Episode,Loss
1,nan
2,7.11292168318491
3,5.704964737876529
4,4.599920597102376
5,3.937726031916902
6,4.719731163094063
7,6.668359906279166
8,4.933432802667668
9,6.041802709279951
10,6.240393105510456
11,6.041603940474192
12,6.349506301712632
13,7.503672921028662
14,4.188302184579361
15,4.916123719515906
16,4.545759980794873
17,6.7165075476956755
18,6.139493027472715
19,6.6471381212132075
20,6.36781587322133
21,5.689023854857826
22,4.282880973068181
23,7.040767703530309
24,6.53947384531276
25,5.240200413114453
26,5.645562564865922
27,6.947952697409332
28,5.350992804951579
29,4.680724339254149
30,6.042990593149923
31,4.729212651827206
32,9.93437584948619
33,6.392776067448102
34,7.946141215519454
35,8.547696809901845
36,7.166758034651025
37,5.973546465097552
38,7.216633014524326
39,9.485191275801025
40,8.142343644851081
41,8.532458533290495
42,7.053444880649527
43,7.1605622457716365
44,8.971331663309206
45,6.881792152153371
46,7.966289409258896
47,7.503646026743106
48,6.604318187141492
49,6.801039513604442
50,7.82746493782156
51,10.104228752331137
52,6.5994555377963975
53,6.308147509316896
54,6.883618129026062
55,6.387934597168798
56,6.283549536458793
57,6.502912569981317
58,7.979291838574767
59,8.173270899914193
60,7.2919532275439565
61,9.478075008648101
62,6.738676455355987
63,9.176219169138328
64,7.189318503874673
65,8.846152683994584
66,9.329052520005419
67,9.498376190086622
68,7.755820738979767
69,11.13725398456399
70,8.718349366205208
71,7.784534266919778
72,8.228102117814123
73,13.409404530457929
74,8.28288814788049
75,12.282746258195072
76,10.624960011020086
77,9.51257123544098
78,10.500373321383693
79,14.385708528823974
80,9.852208351628876
81,9.693547653619722
82,7.436868479539794
83,7.196413877323418
84,7.704721230529864
85,9.292848092037685
86,7.324436372970713
87,8.192558722242394
88,6.358712389273992
89,8.904323347740036
90,8.194556453133039
91,7.563554511218126
92,8.728293274588852
93,10.187723822062981
94,9.786209200227214
95,10.167331133844527
96,13.363293715937004
97,12.346328966190379
98,7.200822251688971
99,7.833510845906539
100,6.009198180394724
101,8.096373236129605
102,5.332659413314115
103,7.756783650000938
104,5.614303291834229
105,7.23891100400159
106,5.344886873906389
107,7.708134377999552
108,8.149934147498193
109,12.299836953884212
110,8.43365857088756
111,25.62538915927052
112,27.556804511940253
113,51.860563029848365
114,43.129506071434385
115,51.859270831927695
116,28.41535914154513
117,41.15478589550201
118,36.925418856464226
119,32.64298916948965
120,98.95146079407833
121,37.88414362193138
122,44.168030887125916
123,35.57522560924591
124,22.903963071198085
125,12.982667738978678
126,21.56760794449059
127,16.232368672030542
128,28.68921279643288
129,25.289235934372552
130,22.37313953665461
131,45.6020030453262
132,10.042009032843588
133,29.34667864003268
134,10.661692624127976
135,29.944694186515015
136,50.88217971529754
137,27.568482924347816
138,20.883949001615633
139,33.87889921316403
140,20.58536061192766
141,16.298222816080457
142,13.708733798209838
143,34.80105865791274
144,14.756189123813385
145,19.66765905382713
146,13.079934616131197
147,15.054645591934921
148,13.302777393355788
149,15.625951068761742
150,13.080969664510016
151,14.99243838879048
152,10.245495685540421
153,10.336248243513268
154,12.712385805898608
155,12.814627024524642
156,10.877474511567225
157,10.083497255541516
158,9.607933238472844
159,8.786873535875824
160,7.772744511560886
161,7.861482665857606
162,5.8691006374831876
163,5.331848603825176
164,8.90662423917684
165,5.360525169372463
166,6.290632876201923
167,8.089695895959721
168,7.0435324821703045
169,6.532907342755411
170,9.637012307388588
171,9.880332070591528
172,12.6588562730639
173,11.490640615136101
174,10.83534000890548
175,9.456496184694988
176,11.708491249715701
177,9.939692026777152
178,8.8920973670961
179,12.468370660119255
180,9.231706063089078
181,9.530768627614723
182,8.73270169035425
183,6.036508488005069
184,8.311880602501246
185,5.882673814386757
186,6.290507240326074
187,5.671289930553683
188,6.353169990593808
189,8.562216980107412
190,5.458399306661213
191,8.303817237420471
192,6.28097310820629
193,6.338808386701819
194,7.3884940544555535
195,5.180603759218089
196,7.090102494842583
197,6.611818343746451
198,5.068699768049079
199,3.6288720142142865
200,3.3809688929701376
201,3.8266817338318333
202,4.323974422182728
203,4.390285113257826
204,4.727181282561318
205,4.126310599535765
206,4.633537700320416
207,3.7876207613343036
208,2.430973732932801
209,5.414255676525322
210,5.756907302725813
211,7.721527897119962
212,6.373738646178045
213,4.607608851238321
214,6.960307481492081
215,8.368745581772643
216,8.551673021565144
217,4.72967347417839
218,5.205748005478398
219,4.784510827097847
220,6.33757260242671
221,5.704914450402023
222,5.828726821438968
223,6.9290555506600064
224,4.468149683996954
225,8.079959497748561
226,5.056250122699443
227,5.176953378374719
228,3.9749218918803417
229,4.96077677550894
230,5.168330015912448
231,5.736994354473563
232,6.315011318875572
233,5.223573497681688
234,7.309888365359688
235,8.533529386656282
236,8.245154044786124
237,6.859516851234824
238,6.335736498747248
239,5.386197266617728
240,4.574620411561451
241,4.791058701836497
242,6.231754679205936
243,6.990565319607093
244,5.917651021960551
245,6.981633940692363
246,8.42669881029207
247,6.352190544700894
248,7.757932995892987
249,7.960718452209866
250,9.463018120023081
251,11.580634838130564
252,6.917185254921282
253,10.073131417998603
254,11.42636301695486
255,10.827697729027907
256,13.987356134494835
257,11.652945254907904
258,14.619814322553053
259,11.428166965250703
260,19.977710113631474
261,12.50397199558107
262,9.64590658024786
263,12.28160133455445
264,15.367519948863206
265,14.890237356947885
266,12.07287638154714
267,7.386056978969867
268,8.24859528118744
269,10.17056732010152
270,13.402281889356257
271,13.627581647269846
272,14.709175667220384
273,21.917414091245575
274,21.05343756463408
275,17.521439302237578
276,20.083788673685312
277,17.944542510851527
278,19.105562161662267
279,22.525004332028075
280,22.46056466836578
281,22.410355537247217
282,16.54433680493555
283,18.951267608857506
284,40.63201475160463
285,21.728866681376168
286,32.21871481856651
287,61.10609190004882
288,31.98693693430222
289,49.470160306272064
290,38.87219027919159
291,46.796092132836996
292,33.75370299862642
293,46.65640958284112
294,41.43689696147091
295,32.938112822966325
296,36.62713433653496
297,34.23927308320015
298,30.77600281111733
299,30.067060173477824
300,44.963130149813004
301,57.18179089109285
302,55.37597917989741
303,47.58199819271384
304,36.343263658802016
305,37.99457032456722
306,33.60438380500301
307,35.86759377652641
308,48.371369243634035
309,26.521019895346853
310,37.28773507948539
311,29.20352282073364
312,33.28851034337311
313,38.94939787942689
314,30.254167543748682
315,36.43105646570742
316,25.46714311204475
317,36.58466337894309
318,22.501126681307632
319,30.868576222838705
320,31.899941256307972
321,28.216316553625493
322,26.902626028624475
323,31.7308036763053
324,27.790498133950283
325,28.152617614866024
326,21.70717410775603
327,19.610061307939326
328,18.72847148143455
329,21.48966382758969
330,20.11427080746337
331,11.704060835322707
332,16.930891716230697
333,20.636817582574373
334,15.451366392755968
335,15.100895955178832
336,24.013635781147208
337,33.723443192152494
338,27.372437398433927
339,14.249078546540163
340,19.905610766176526
341,53.5761789000338
342,21.02360760749098
343,18.869437851354164
344,20.91921579770739
345,14.890849985602472
346,22.765590638302637
347,26.929622179873682
348,30.26672103025789
349,27.66256791993915
350,36.367511305711794
351,28.212711193320843
352,21.334733524010517
353,62.874433919808574
354,24.379724103992682
355,48.670161146585336
356,48.14773610846514
357,32.635858023326236
358,31.21413041670641
359,25.45244114483907
360,35.23156177670435
361,24.76605306889667
362,35.23215566313007
363,49.33657092789264
364,38.66880701958261
365,32.645843440582254
366,26.738452288196843
367,48.680504190396476
368,96.2899764547312
369,33.112199786762034
370,40.83004861759394
371,34.98722641869818
372,23.870203444551187
373,16.437037261460063
374,14.878065923996857
375,29.401829667173455
376,18.360170195776163
377,37.11139694397811
378,18.8297775074
379,25.8826962610583
380,26.793182282347267
381,26.482515426501863
382,20.598662911098128
383,15.488464778467526
384,17.007773947008186
385,14.589976856234623
386,16.694422179602633
387,19.4834766894671
388,50.33416974010782
389,30.389429070634325
390,15.207940754155276
391,14.989610044259123
392,12.07428684285236
393,11.870804561439945
394,15.356771245638559
395,32.15696212592494
396,20.085602360805915
397,38.1258816542899
398,30.194414319448125
399,46.04431613016368
400,31.61529663328578
401,23.29734666978802
402,35.9940851416102
403,24.418026793442664
404,35.405599289508295
405,44.84461203749965
406,17.432957702164913
407,30.131603751010445
408,43.71353198770396
409,111.41972998929305
410,32.295896189890406
411,50.54445798677261
412,45.157574981623235
413,45.22792564395201
414,103.81871374722193
415,84.89925278724843
416,74.9692618736761
417,64.17774048691861
418,39.5718810660985
419,65.7122386769034
420,76.77673687486174
421,65.781769331624
422,72.52486902360977
423,79.55771568883755
424,52.52814546281721
425,58.63008749217008
426,71.90233603248737
427,92.96259558146907
428,82.10175238671961
429,68.7742044154179
430,101.59703593128376
431,100.99852699832421
432,72.08619611136514
433,42.93318709430743
434,15.835612141062787
435,15.166893406561575
436,28.685680705140012
437,24.459695387871307
438,27.083082324443268
439,11.963707706143866
440,18.881488930313935
441,32.75720504410186
442,39.39621760751791
443,45.507723766253896
444,41.23418392093553
445,34.46377209506152
446,42.4513969286596
447,31.569960962739906
448,41.6762331958635
449,66.88642528693417
450,35.24321933856653
451,29.002712620893565
452,46.514093371699644
453,49.82740130685064
454,56.636945699542075
455,36.99720519146219
456,31.356890096634327
457,33.87214856381018
458,44.328692252486476
459,55.80574198447111
460,38.3319317796905
461,34.5780903488365
462,26.9590260310732
463,15.764962404112422
464,24.065516290003718
465,37.87577594035243
466,45.62203636114187
467,35.30768228925435
468,32.01286876018375
469,25.9573388509723
470,33.589452703904826
471,33.970741263625385
472,23.45608226915465
473,41.1380964250215
474,30.528224987324155
475,34.676858451230636
476,29.584312387254556
477,21.40622665706636
478,39.139981443126636
479,40.6132808951728
480,32.51150702402065
481,30.70362078271698
482,26.748578790498726
483,17.515074839474824
484,14.575483368054645
485,16.026469338279885
486,24.479344630486022
487,26.57852620871171
488,29.593010281100458
489,21.224582185219315
490,21.016067765933713
491,14.856503241516595
492,13.083119341333086
493,20.844794207248512
494,14.252226563926673
495,14.530296985813948
496,19.53696660234833
497,32.53982526696468
498,17.331513242367013
499,84.96538436339506
500,29.179271179100006
501,24.36429890731399
502,25.059574126245494
503,20.950696631506798
504,83.90777114103912
505,24.39375127752707
506,30.234940830176736
507,49.066982107156804
508,57.52533940942917
509,99.2227345575846
510,31.315389228043966
511,34.86680547473612
512,23.575288491872666
513,15.47105915839509
514,27.168457228796495
515,28.468159326070783
516,30.145680224827682
517,23.069543363127764
518,17.46051519470948
519,11.186378284045245
520,7.859722530222558
521,3.2931108724066287
522,2.7160485014346096
523,9.196916511106993
524,12.054984963975999
525,3.0578307271682985
526,10.632269620644292
527,10.34469334113975
528,15.612270954446785
529,19.60385938905165
530,18.30033094798335
531,39.097437480261824
532,21.365810635130348
533,16.86580993448474
534,74.926178890345
535,45.95501134598732
536,41.901301801234894
537,45.41895811261129
538,28.75183747752839
539,26.113137651270645
540,51.36219821000149
541,42.44204857275613
542,38.10303079459315
543,72.93663060998533
544,69.59518323390354
545,43.64757474649958
546,39.14138914766715
547,34.78746471800476
548,36.738864366215815
549,34.90522389484865
550,41.58548300301073
551,57.66231834965086
552,47.72532696580606
553,41.10291618940572
554,54.19359467843757
555,60.470245749461725
556,53.81041871571865
557,44.05155703476761
558,41.151637968727215
559,72.29802882656493
560,55.1386128799035
561,47.39082917325625
562,76.42242234283925
563,57.21510434778342
564,60.55583989741843
565,61.530242687210986
566,63.81892099152028
567,45.62038376836713
568,39.56109806758468
569,50.728863632997026
570,50.88427958680864
571,46.30661270887018
572,77.92740231611766
573,55.23966214463712
574,59.392248755800175
575,59.4825880417762
576,72.52846252664371
577,51.462162718892934
