States,Force,Reward,Terminated,Time
[[ 0.          0.07874653 -0.11238493  0.          0.          0.        ]],5,0.2612408273658985,False,0.0
[[ 0.00096917  0.07830039 -0.11313023  0.09692074 -0.04462926 -0.07454037]],1,0.24071046599652932,False,0.02
[[ 0.00307797  0.07774614 -0.1153451   0.11396303 -0.0107821  -0.14703433]],1,0.19881915856601867,False,0.04
[[ 0.00552779  0.07787118 -0.11901741  0.13101932  0.02337459 -0.22039844]],1,0.1345393818687498,False,0.06
[[ 0.0083187   0.07868615 -0.12417132  0.14806855  0.05828473 -0.29530502]],1,0.0462302169649631,False,0.08
[[ 0.01145034  0.08021047 -0.1308443   0.16508984  0.09437987 -0.37241426]],1,0.0,False,0.1
[[ 0.01492197  0.082472   -0.13908685  0.18206261  0.13207222 -0.45236647]],1,0.0,False,0.12
[[ 0.01873239  0.08550657 -0.14896199  0.19896685  0.17174539 -0.5357714 ]],1,0.0,False,0.14
[[ 0.02288006  0.08935731 -0.1605445   0.21578347  0.21374157 -0.62319329]],5,0.0,False,0.16
[[ 0.0281618   0.09329481 -0.17395487  0.31237335  0.18047516 -0.71870759]],5,0.0,False,0.18
[[ 0.03537439  0.09659387 -0.18932741  0.40887373  0.149841   -0.81941189]],5,0.0,False,0.2
[[ 0.0445164   0.09930357 -0.20676592  0.50532025  0.1214729  -0.92530086]],10,0.0,False,0.22
[[ 0.0565853   0.10049804 -0.2264296   0.70157493 -0.0017898  -1.04193386]],10,0.0,False,0.24
[[ 0.07257996  0.09923651 -0.248474    0.89791453 -0.12437391 -1.16317285]],10,-10.0,True,0.26
