States,Force,Reward,Terminated,Time
[[ 0.         -0.074226    0.11843165  0.          0.          0.        ]],-40,0.0,False,0.0
[[-0.00796452 -0.06688031  0.11935768 -0.7965475   0.73568998  0.09112792]],-40,0.0,False,0.02
[[-0.03186902 -0.04471107  0.12196197 -1.59414541  1.48439024  0.16515835]],-40,0.0,False,0.04
[[-0.07174104 -0.00734828  0.12575947 -2.3933093   2.25633576  0.20881107]],-40,0.0,False,0.06
[[-0.12760762  0.04572299  0.1300831  -3.19333707  3.05495057  0.21837445]],5,0.0,False,0.08
[[-0.19047693  0.10594467  0.13447414 -3.09367542  2.96938503  0.22062505]],40,0.0,False,0.1
[[-0.24438718  0.15766152  0.1389134  -2.29814729  2.20687519  0.22088826]],40,0.0,False,0.12
[[-0.2824356   0.19441282  0.14317422 -1.50747887  1.47294752  0.20140938]],40,0.0,False,0.14
[[-0.3047137   0.21674414  0.14682851 -0.72088564  0.7635187   0.16105174]],40,0.0,False,0.16
[[-0.31128679  0.22504713  0.14953277  0.06335585  0.06803755  0.10829468]],40,0.0,False,0.18
[[-0.30218097  0.21947001  0.15116125  0.84737201 -0.62678991  0.05568108]],-40,0.0,False,0.2
[[-0.29324047  0.21518612  0.15225397  0.04660579  0.19855656  0.053394  ]],40,0.0,False,0.22
[[-0.28446107  0.21213428  0.15287328  0.83141315 -0.5042779   0.00909625]],-40,0.0,False,0.24
[[-0.27584236  0.21030441  0.15302904  0.03042755  0.32134806  0.00640858]],40,0.0,False,0.26
[[-0.26738252  0.20967222  0.15274424  0.81557298 -0.38465357 -0.0348224 ]],5,0.0,False,0.28
[[-0.25015618  0.20159988  0.15182194  0.90712134 -0.42317534 -0.05690052]],1,0.0,False,0.3
[[-0.23188918  0.19349222  0.15050289  0.91962263 -0.38810637 -0.07458696]],5,0.0,False,0.32
[[-0.21257505  0.18528151  0.14884249  1.01185242 -0.43354344 -0.09098881]],-10,0.0,False,0.34
[[-0.19439353  0.17904131  0.14691713  0.80630367 -0.19072763 -0.10137836]],5,0.0,False,0.36
[[-0.1773411   0.17472723  0.14475849  0.8989732  -0.24094067 -0.11432988]],5,0.0,False,0.38
[[-0.15843312  0.16939183  0.14235125  0.99186534 -0.29293068 -0.12618412]],5,0.0,False,0.4
[[-0.13766468  0.1629953   0.13972067  1.08502741 -0.34712759 -0.13660678]],5,0.0,False,0.42
[[-0.1150299   0.15548901  0.1368989   1.17850832 -0.40398271 -0.14524054]],1,0.0,False,0.44
