States,Force,Reward,Terminated,Time
[[0.         0.04421901 0.16446567 0.         0.         0.        ]],-40,0.0,False,0.0
[[-0.00801412  0.0521311   0.16483434 -0.80142282  0.79196936  0.03577185]],-40,0.0,False,0.02
[[-0.03205704  0.07595439  0.16581495 -1.60284022  1.59228301  0.05951459]],-40,0.0,False,0.04
[[-0.07212304  0.11590581  0.16709451 -2.40350329  2.40477811  0.06566878]],10,0.0,False,0.06
[[-0.11822211  0.16226624  0.16848564 -2.20668695  2.23399591  0.07196441]],40,0.0,False,0.08
[[-0.15444443  0.19951978  0.16988635 -1.4163586   1.49598968  0.06461013]],40,0.0,False,0.1
[[-0.17490489  0.22227164  0.17093252 -0.63026522  0.78262555  0.03697773]],40,0.0,False,0.12
[[-0.17967152  0.23092377  0.17127523  0.15336868  0.08400672 -0.00403588]],10,0.0,False,0.14
[[-0.17471118  0.23135097  0.17091417  0.34266134 -0.04123361 -0.03213333]],5,0.0,False,0.16
[[-0.1669545   0.23022306  0.17001711  0.4330147  -0.07161481 -0.0575548 ]],5,0.0,False,0.18
[[-0.15739015  0.22848346  0.1686129   0.52343399 -0.10243364 -0.08283878]],5,0.0,False,0.2
[[-0.14601651  0.22612156  0.16670484  0.61394761 -0.13387623 -0.10793033]],5,0.0,False,0.22
[[-0.13283142  0.22312297  0.16429738  0.70458454 -0.16613532 -0.13276749]],5,0.0,False,0.24
[[-0.11783211  0.21946936  0.1613963   0.79537448 -0.19941212 -0.15727916]],-5,0.0,False,0.26
[[-0.102997    0.21704976  0.15805681  0.68814287 -0.04258658 -0.17674188]],5,0.0,False,0.28
[[-0.08832445  0.21585672  0.15427064  0.77912163 -0.07668345 -0.20205047]],10,0.0,False,0.3
[[-0.07084048  0.21302711  0.14994267  0.96930536 -0.20637444 -0.2308346 ]],10,0.0,False,0.32
[[-0.04955051  0.20759362  0.14503724  1.1597485  -0.33728418 -0.25962181]],10,0.0,False,0.34
[[-0.02444778  0.19951908  0.13956482  1.35060599 -0.47069143 -0.28735734]],10,0.0,False,0.36
[[ 0.00447751  0.18874078  0.13355697  1.5420302  -0.60787495 -0.31298905]],10,0.0,False,0.38
[[ 0.0372382   0.17517039  0.12706624  1.73416963 -0.75011173 -0.33547394]],10,0.0,False,0.4
[[ 0.07385001  0.15869417  0.12016578  1.92716634 -0.89866727 -0.3537964 ]],10,0.0,False,0.42
[[ 0.11433144  0.13917334  0.11294851  2.12115142 -1.05477378 -0.36700427]],5,0.0,False,0.44
[[ 0.15770643  0.11743154  0.10552975  2.21649629 -1.12074771 -0.3739772 ]],5,0.0,False,0.46
[[ 0.20299734  0.09428854  0.09802589  2.31274811 -1.19495791 -0.37547899]],-5,0.0,False,0.48
[[ 0.24822494  0.07156821  0.09054499  2.21011028 -1.07829848 -0.37176925]],-5,0.0,False,0.5
