States,Force,Reward,Terminated,Time
[[ 0.         -0.02696876 -0.08720307  0.          0.          0.        ]],5,0.5498636098652872,False,0.0
[[ 0.00101045 -0.02791651 -0.08743457  0.10105096 -0.0948376  -0.02309842]],10,0.45553062928354143,False,0.02
[[ 0.00504239 -0.03176915 -0.08811861  0.30216473 -0.29069084 -0.04506326]],40,0.0,False,0.04
[[ 0.0190969  -0.04557216 -0.08919174  1.10331506 -1.09062389 -0.06104027]],-5,0.0,False,0.06
[[ 0.040182   -0.06644239 -0.09054415  1.0053304  -0.9977832  -0.07310112]],-40,0.29580978282043063,False,0.08
[[ 0.05232325 -0.07854776 -0.09209864  0.20896245 -0.21377779 -0.08165818]],10,0.12503958374333393,False,0.1
[[ 0.05853098 -0.08498083 -0.09377555  0.41183746 -0.42989584 -0.08573734]],10,0.0,False,0.12
[[ 0.06879809 -0.09576344 -0.09551153  0.61491345 -0.64898603 -0.08733451]],-5,0.0,False,0.14
[[ 0.08013567 -0.10799071 -0.09724294  0.51893366 -0.57459461 -0.08511124]],-5,0.0,False,0.16
[[ 0.08955881 -0.11877945 -0.0988897   0.4234599  -0.50503855 -0.07894444]],-5,0.0,False,0.18
[[ 0.09707706 -0.12822077 -0.10037737  0.32843587 -0.43976261 -0.06927396]],-5,0.0,False,0.2
[[ 0.10269887 -0.13639498 -0.10164005  0.23380643 -0.37824246 -0.05650968]],5,0.0,False,0.22
[[ 0.10842378 -0.14533585 -0.10263963  0.33871868 -0.51635217 -0.04303383]],-40,0.0,False,0.24
[[ 0.10728862 -0.14826497 -0.10322553 -0.45217385  0.22306028 -0.01522101]],5,0.04364264720668528,False,0.26
"[[ 9.92972003e-02 -1.45209442e-01 -1.03374666e-01 -3.46979666e-01
   8.26800190e-02  1.36957722e-04]]",-40,0.0,False,0.28
[[ 0.08444452 -0.13612626 -0.1031281  -1.13847178  0.82684993  0.02338381]],10,0.0,False,0.3
[[ 0.06371594 -0.12191267 -0.10257285 -0.93441806  0.59525506  0.03150831]],-5,0.0,False,0.32
[[ 0.04407422 -0.10932218 -0.10188125 -1.02984658  0.66471525  0.0368559 ]],-5,0.0,False,0.34
[[ 0.02251821 -0.09528539 -0.10113182 -1.12585593  0.73997605  0.03722255]],1,0.0,False,0.36
"[[ 2.34077141e-04 -8.08759335e-02 -1.00425647e-01 -1.10263964e+00
   7.01938283e-01  3.25518708e-02]]",-5,0.0,False,0.38
[[-0.0227895  -0.06597186 -0.09986745 -1.19982285  0.78951646  0.02238778]],5,0.0,False,0.4
[[-0.04576431 -0.05125156 -0.09955802 -1.09773628  0.68351702  0.00763409]],5,0.13186446452058187,False,0.42
[[-0.06670196 -0.03859324 -0.09959731 -0.99610069  0.58320897 -0.01240257]],5,0.27170712870463576,False,0.44
[[-0.08561103 -0.02788968 -0.10008606 -0.89486968  0.48792976 -0.03723016]],40,0.4174414479349843,False,0.46
[[-0.09549947 -0.02606024 -0.10108747 -0.09398049 -0.30479269 -0.0631782 ]],40,0.0,False,0.48
[[-0.08936945 -0.04010156 -0.10258847  0.70702063 -1.10048666 -0.08549322]],-40,0.29136914592861574,False,0.5
[[-0.08320893 -0.05410685 -0.10454584 -0.09081243 -0.30087778 -0.10997637]],40,0.0,False,0.52
[[-0.07700889 -0.06817204 -0.10688174  0.71081142 -1.10650188 -0.1225731 ]],-40,0.1455356876539053,False,0.54
[[-0.07075709 -0.08242538 -0.10949295 -0.08543097 -0.31993261 -0.13796167]],40,0.0,False,0.56
[[-0.06444539 -0.09695388 -0.11231071  0.71654996 -1.13351391 -0.14312011]],-40,0.0,False,0.58
[[-0.05806058 -0.11189657 -0.11522497 -0.07781692 -0.36218165 -0.14734082]],10,0.0,False,0.6
[[-0.05757859 -0.12138709 -0.11817693  0.12604314 -0.58734898 -0.14749236]],10,0.0,False,0.62
[[-0.05301763 -0.13541437 -0.12110601  0.33008521 -0.81608375 -0.1448577 ]],-40,0.0,False,0.64
[[-0.05433321 -0.14422101 -0.12389871 -0.4614638  -0.06556368 -0.13369324]],5,0.0,False,0.66
[[-0.06251096 -0.1468919  -0.12650081 -0.35630039 -0.20161399 -0.12652072]],-40,0.0,False,0.68
[[-0.07754645 -0.14344807 -0.12890968 -1.14732074  0.54656544 -0.11500859]],40,0.0,False,0.7000000000000001
[[-0.09247065 -0.14074426 -0.13119177 -0.34507417 -0.2761191  -0.11330636]],-40,0.0,False,0.72
[[-0.10728623 -0.13873644 -0.13340061 -1.1365246   0.47726082 -0.10801488]],40,0.0,False,0.74
[[-0.12199402 -0.13740895 -0.1355563  -0.3342434  -0.34445718 -0.10764626]],-40,0.0,False,0.76
[[-0.13659535 -0.1367347  -0.13769607 -1.12590363  0.41206984 -0.10661335]],40,0.0,False,0.78
[[-0.15109052 -0.13670499 -0.13983355 -0.32361238 -0.40906813 -0.1071947 ]],-40,0.0,False,0.8
[[-0.16547954 -0.13730806 -0.14199182 -1.11527774  0.34879699 -0.10879054]],40,0.0,False,0.8200000000000001
[[-0.17976217 -0.13854191 -0.14417839 -0.31299548 -0.47217853 -0.10988618]],-40,0.0,False,0.84
[[-0.19393716 -0.14040932 -0.14640333 -1.10446594  0.28532627 -0.11265074]],40,0.0,False,0.86
[[-0.20800375 -0.14291478 -0.14866822 -0.3022145  -0.53589495 -0.11381885]],-40,0.0,False,0.88
[[-0.22195939 -0.1460757  -0.15097031 -1.093284    0.21953716 -0.11631349]],40,0.0,False,0.9
[[-0.23580283 -0.14990286 -0.15330541 -0.2910962  -0.6022922  -0.11714418]],-40,0.0,False,0.92
