States,Force,Reward,Terminated,Time
[[ 0.          0.10008915 -0.04900283  0.          0.          0.        ]],40,0.0,False,0.0
[[ 0.00794746  0.0927623  -0.0497877   0.79485997 -0.73377972 -0.07716542]],40,0.0,False,0.02
[[ 0.03180305  0.07065295 -0.05198733  1.59100037 -1.48021456 -0.13914933]],40,0.0,False,0.04
[[ 0.07160133  0.03340337 -0.05517724  2.38918038 -2.24897145 -0.17499729]],-10,0.0,False,0.06
[[ 0.11738145 -0.00946477 -0.05882097  2.18896478 -2.03970486 -0.18867679]],-40,0.0,False,0.08
[[ 0.15316755 -0.04225474 -0.0627063   1.38989118 -1.24105212 -0.19919709]],10,0.0,False,0.1
[[ 0.18298066 -0.06916818 -0.06673038  1.59152154 -1.45181021 -0.20203101]],-10,0.0,False,0.12
[[ 0.21283811 -0.09640962 -0.07073462  1.39442045 -1.27419817 -0.19697614]],-10,0.0,False,0.14
[[ 0.23876526 -0.12020834 -0.07455308  1.19848449 -1.10741085 -0.18348496]],-10,0.0,False,0.16
[[ 0.26078482 -0.14077235 -0.07802021  1.0036466  -0.95056313 -0.16193189]],-40,0.04697547032336445,False,0.18
[[ 0.27294415 -0.15243731 -0.08086168  0.21252627 -0.21749595 -0.12076231]],-10,0.0766193363764206,False,0.2
[[ 0.27526251 -0.15533706 -0.08295797  0.01933684 -0.07266095 -0.08877544]],-40,0.0,False,0.22
[[ 0.26774557 -0.14950474 -0.08428883 -0.77115223  0.65682639 -0.04533333]],10,0.0,False,0.24
[[ 0.2543681  -0.13877218 -0.0850041  -0.56661407  0.41696578 -0.02664216]],-10,0.0,False,0.26
[[ 0.24109419 -0.12888356 -0.08531875 -0.76086599  0.57274805 -0.00562409]],10,0.1013156122641467,False,0.28
[[ 0.22791788 -0.11976471 -0.08529982 -0.55678826  0.33962503  0.00710042]],-10,0.0,False,0.3
[[ 0.21483225 -0.11133374 -0.08502066 -0.75185025  0.50416162  0.02019526]],10,0.20417580412001712,False,0.32
[[ 0.20183184 -0.10352701 -0.08453735 -0.54821612  0.27694871  0.0277607 ]],-10,0.10920312869724719,False,0.34
[[ 0.18891057 -0.09627602 -0.08390957 -0.74397378  0.44871626  0.0345302 ]],10,0.28749460780355673,False,0.36
[[ 0.17606353 -0.089526   -0.08318437 -0.54075521  0.22667721  0.03765372]],10,0.35053718815739693,False,0.38
[[ 0.16727966 -0.0871986  -0.082412   -0.33764042  0.00618593  0.03949409]],-10,0.3269627982020448,False,0.4
[[ 0.1585637  -0.08529935 -0.08160209 -0.53397231  0.18386184  0.04141867]],-10,0.25293901666220114,False,0.42
[[ 0.14591952 -0.07983362 -0.08076337 -0.73049194  0.36311284  0.04212781]],10,0.38606465710128446,False,0.44
[[ 0.13333735 -0.07474051 -0.07993048 -0.52774647  0.14650106  0.04090393]],10,0.4089124490316791,False,0.46
[[ 0.12480915 -0.07396697 -0.07913237 -0.32507695 -0.06911933  0.03890571]],-10,0.4055096173610674,False,0.48
[[ 0.11633874 -0.0735212  -0.07837424 -0.52196761  0.11370457  0.03692981]],-10,0.34858079800262853,False,0.5
[[ 0.10392969 -0.06941275 -0.07765939 -0.71897134  0.29743382  0.03432429]],10,0.4472631946519205,False,0.52
[[ 0.09157478 -0.06559936 -0.07700783 -0.51653789  0.08413761  0.03063206]],10,0.43852356345073673,False,0.54
[[ 0.08326787 -0.06604352 -0.07643684 -0.31415107 -0.12859934  0.02652809]],-10,0.4511409049745921,False,0.56
[[ 0.07501263 -0.06675802 -0.07594667 -0.51136728  0.05707756  0.02257143]],-10,0.40846268647631456,False,0.58
[[ 0.0628128  -0.06375754 -0.07553582 -0.7086393   0.24318618  0.01833958]],10,0.4784692327164464,False,0.6
[[ 0.05066281 -0.06101158 -0.07521624 -0.50637298  0.0315839   0.01346348]],10,0.4424188847492546,False,0.62
[[ 0.04255776 -0.06249283 -0.07499823 -0.30412473 -0.17981286  0.00844404]],-10,0.4686252316408095,False,0.64
[[ 0.03450161 -0.0642196  -0.07487747 -0.50147633  0.00699941  0.00375641]],-10,0.4388841084215178,False,0.66
[[ 0.02249867 -0.06221252 -0.07484814 -0.69883473  0.19386024 -0.00095643]],10,0.4825994375419595,False,0.68
[[ 0.01054439 -0.06044921 -0.07491703 -0.49660134 -0.0174078  -0.00604911]],10,0.420413137036458,False,0.7000000000000001
[[ 0.00263468 -0.06290963 -0.07508951 -0.29435795 -0.22879428 -0.01105261]],-10,0.45948128779606423,False,0.72
[[-0.00522584 -0.06561897 -0.07535648 -0.49167248 -0.04233833 -0.01547996]],10,0.38303704992664545,False,0.74
[[-0.01303519 -0.06859854 -0.07569961 -0.28924826 -0.25580488 -0.01866809]],-10,0.42917825047307717,False,0.76
[[-0.02079096 -0.07187371 -0.0760973  -0.48630195 -0.07195218 -0.02090444]],-10,0.42172223951118193,False,0.78
[[-0.03248679 -0.07148052 -0.07653298 -0.68328436  0.1113176  -0.022721  ]],10,0.4217516028418554,False,0.8
[[-0.04412673 -0.07140405 -0.07700765 -0.48071005 -0.10365024 -0.02478078]],-10,0.42310735387532716,False,0.8200000000000001
[[-0.05571084 -0.07164165 -0.07752587 -0.67769929  0.07989021 -0.02706056]],10,0.40685520261301955,False,0.84
[[-0.06723896 -0.07219335 -0.07808968 -0.47510955 -0.13507811 -0.02932247]],-10,0.41699415298175524,False,0.86
[[-0.07871063 -0.07306179 -0.07869922 -0.67205024  0.04818786 -0.03161379]],10,0.38416826059589426,False,0.88
[[-0.09012522 -0.07425183 -0.0793525  -0.46940411 -0.16724807 -0.03368239]],-10,0.4033316989800687,False,0.9
[[-0.10148179 -0.07577149 -0.08004514 -0.6662398   0.0151875  -0.03552425]],10,0.353101924258053,False,0.92
[[-0.11277922 -0.07763062 -0.08077093 -0.4634958  -0.20119805 -0.03698714]],-10,0.3817944522484495,False,0.9400000000000001
[[-0.12401604 -0.07984302 -0.08152057 -0.66016694 -0.02018839 -0.03787468]],10,0.3127374759318344,False,0.96
[[-0.13519064 -0.08242388 -0.08228319 -0.45728238 -0.23803898 -0.03827951]],-10,0.3517061317525875,False,0.98
[[-0.14630096 -0.0853934  -0.08304381 -0.65372427 -0.05912151 -0.03762654]],-10,0.3404697199939946,False,1.0
[[-0.1613392  -0.08479143 -0.08378702 -0.85010561  0.11939258 -0.03678931]],10,0.3427939017983268,False,1.02
[[-0.17631127 -0.08459232 -0.08452162 -0.64710192 -0.09944594 -0.03672772]],-10,0.3427931389845318,False,1.04
[[-0.19121732 -0.0847912  -0.08525537 -0.84350107  0.07956781 -0.03668469]],10,0.32464405522792056,False,1.06
[[-0.2060572  -0.08538701 -0.08599217 -0.64048501 -0.13916298 -0.03700497]],10,0.19345912637068066,False,1.08
[[-0.21683627 -0.0903639  -0.08673072 -0.43740248 -0.3588168  -0.03660262]],-10,0.26541917445621205,False,1.1
[[-0.22754524 -0.09578047 -0.08743952 -0.63344777 -0.18324895 -0.03393872]],-10,0.2893713074738793,False,1.12
[[-0.2421729  -0.09770471 -0.08807958 -0.82930151 -0.00930718 -0.02997284]],10,0.22404127479863248,False,1.1400000000000001
[[-0.25672462 -0.1001249  -0.08864448 -0.62586151 -0.23284119 -0.02641587]],-10,0.2617774939977658,False,1.16
[[-0.27119847 -0.10306069 -0.08911888 -0.82149722 -0.06096073 -0.02084199]],-10,0.2540388211549391,False,1.18
[[-0.28958408 -0.10256671 -0.08947575 -1.01706808  0.11041202 -0.01490659]],10,0.2521582570776515,False,1.2
[[-0.30788987 -0.10260563 -0.08972981 -0.81351133 -0.1142975  -0.01051398]],-10,0.2592780334533012,False,1.22
[[-0.32611582 -0.10317672 -0.0898829  -1.00907859  0.05714747 -0.00476375]],10,0.22994724738749817,False,1.24
"[[-3.44261532e-01 -1.04283971e-01 -8.99319816e-02 -8.05488839e-01
  -1.67935850e-01 -8.77124094e-05]]",-10,0.25202849117656956,False,1.26
[[-0.36232613 -0.10593724 -0.0898683  -1.00095603  0.00247129  0.00658362]],-10,0.2294717826645778,False,1.28
[[-0.38429979 -0.10418515 -0.08966841 -1.1964259   0.17287446  0.01328957]],10,0.2622861782971046,False,1.3
[[-0.40619242 -0.10297925 -0.08935451 -0.9928409  -0.05222165  0.01805232]],-10,0.25471871010463853,False,1.32
[[-0.42800497 -0.10230987 -0.08893399 -1.18841982  0.11919953  0.02397971]],10,0.2600749633223205,False,1.34
[[-0.44973789 -0.10217324 -0.08840863 -0.98487362 -0.10554239  0.02857855]],-10,0.26739261017687205,False,1.36
[[-0.47139132 -0.10257028 -0.08777519 -1.1804651   0.06578322  0.03483982]],10,0.24517408310266633,False,1.3800000000000001
[[-0.49296496 -0.10350645 -0.08702621 -0.97689622 -0.15947614  0.04015129]],-10,0.2674900751041012,False,1.4000000000000001
[[-0.51445809 -0.10499336 -0.08614771 -1.17240357  0.01063217  0.04787267]],-10,0.24540648464861017,False,1.42
[[-0.53986118 -0.10308183 -0.08510919 -1.36792254  0.18063992  0.0559103 ]],10,0.2849925202255109,False,1.44
[[-0.5651841  -0.10172469 -0.08392999 -1.16437444 -0.0448793   0.06200556]],-10,0.27824399808644457,False,1.46
[[-0.59042794 -0.10091449 -0.0826115  -1.36001631  0.12591899  0.06987677]],-10,0.22621605073307016,False,1.48
[[-0.61958564 -0.09668168 -0.08113843 -1.55579137  0.29765403  0.07722195]],10,0.3288010311531547,False,1.5
[[-0.64866827 -0.09296413 -0.07954344 -1.35248541  0.07428069  0.08216426]],-10,0.29027927463704933,False,1.52
[[-0.67767878 -0.08973471 -0.07784398 -1.54859344  0.24886107  0.08766663]],10,0.36815754030435494,False,1.54
[[-0.70661943 -0.08697384 -0.07605109 -1.34548237  0.02734374  0.09157185]],-10,0.3425070923069161,False,1.56
[[-0.73549243 -0.08466392 -0.07417271 -1.54183688  0.20376752  0.09623137]],-10,0.2674309352099705,False,1.58
[[-0.76829429 -0.07881283 -0.07220818 -1.73839877  0.38173687  0.09994133]],10,0.4144813637934415,False,1.6
[[-0.80103501 -0.07335866 -0.07019123 -1.5356964   0.16396704  0.10155423]],-10,0.3486423172919336,False,1.62
[[-0.83371893 -0.06826061 -0.06814991 -1.73273688  0.34616388  0.10236417]],10,0.4772998913681522,False,1.6400000000000001
[[-0.86634972 -0.06348474 -0.06610682 -1.53036445  0.13167362  0.10177847]],-10,0.4190485564962337,False,1.6600000000000001
[[-0.8989312  -0.05899657 -0.06408423 -1.72782011  0.31741852  0.10031411]],10,0.5328230068035534,False,1.68
[[-0.93146668 -0.05476674 -0.06210058 -1.52574799  0.10578706  0.09790718]],10,0.5407934816561177,False,1.7
[[-0.95996154 -0.05476182 -0.06016843 -1.32373848 -0.10535347  0.09542494]],-10,0.5518063405498655,False,1.72
[[-0.98841353 -0.05499378 -0.05827805 -1.52145858  0.08207528  0.09375922]],-10,0.5065467302900729,False,1.74
[[-1.0208204  -0.05147638 -0.05641738 -1.71925614  0.26986874  0.09219735]],10,0.5957627842004294,False,1.76
[[-1.05318703 -0.0481824  -0.0545948  -1.51742359  0.0596951   0.08996499]],-10,0.5560349382395944,False,1.78
[[-1.08551605 -0.0450899  -0.05282227 -1.71550239  0.24972765  0.0872021 ]],10,0.6348937261065911,False,1.8
[[-1.11780979 -0.04217979 -0.05110983 -1.51388655  0.04142912  0.08396317]],-10,0.5995203713217302,False,1.82
[[-1.15007056 -0.03943316 -0.04946715 -1.71221175  0.23338373  0.08023402]],10,0.669820179432354,False,1.84
[[-1.18230045 -0.03683322 -0.0479027  -1.51079162  0.02674108  0.07614038]],-10,0.6377171865724739,False,1.86
[[-1.21450154 -0.03436326 -0.04642484 -1.70933524  0.2203875   0.07158469]],10,0.7010101013561099,False,1.8800000000000001
[[-1.2466757  -0.03200814 -0.04504118 -1.50809364  0.01524617  0.06671403]],10,0.6639617912243848,False,1.9000000000000001
[[-1.27482535 -0.03375424 -0.04375371 -1.30686223 -0.19001931  0.06222785]],-10,0.6979500403439757,False,1.92
[[-1.30294854 -0.03562043 -0.04254418 -1.50544289  0.00322071  0.05893017]],-10,0.6717838039888271,False,1.94
[[-1.33504309 -0.03362682 -0.04139349 -1.70402636  0.19625049  0.05608473]],10,0.7218453866772114,False,1.96
[[-1.36711126 -0.03176134 -0.04030342 -1.5028018  -0.00960762  0.05286951]],-10,0.6987891575515117,False,1.98
[[-1.39915456 -0.03001192 -0.03928023 -1.70154077  0.18464441  0.04940425]],10,0.7427486687176426,False,2.0
[[-1.43117432 -0.0283677  -0.03832949 -1.50044429 -0.02013675  0.04562177]],10,0.6866862586514868,False,2.02
[[-1.45917224 -0.03081968 -0.03745199 -1.29933394 -0.22526037  0.04234322]],-10,0.7298846568877048,False,2.04
[[-1.487146   -0.03339115 -0.03662601 -1.49802324 -0.03210569  0.04048104]],-10,0.7131758260926713,False,2.06
[[-1.51909298 -0.03210691 -0.03582885 -1.69668413  0.16059822  0.03920327]],10,0.7443111423058685,False,2.08
[[-1.55101477 -0.03095947 -0.03506067 -1.49550117 -0.04579862  0.03758992]],-10,0.7314331225385989,False,2.1
[[-1.58291228 -0.02994178 -0.03432452 -1.69425756  0.14761849  0.03600675]],10,0.7560598186283609,False,2.12
[[-1.6147863  -0.02904808 -0.03362256 -1.49314921 -0.05820713  0.03417446]],-10,0.7466472353524134,False,2.14
[[-1.64663753 -0.02827326 -0.03295638 -1.69197974  0.13572217  0.03243813]],10,0.7652548350743447,False,2.16
[[-1.67846657 -0.02761339 -0.03232677 -1.49092845 -0.06970777  0.0305192 ]],-10,0.7590629427615821,False,2.18
[[-1.71027396 -0.02706512 -0.03173403 -1.68981357  0.12455402  0.02876001]],10,0.7719801164307446,False,2.2
[[-1.74206009 -0.02662615 -0.03117776 -1.48880278 -0.0806418   0.02687233]],-10,0.7688773170714008,False,2.22
[[-1.77382534 -0.02629477 -0.03065709 -1.68772415  0.11378543  0.02520886]],10,0.7762842578432976,False,2.24
[[-1.80556995 -0.02607024 -0.03017051 -1.48673787 -0.0913309   0.02346434]],-10,0.7762481385003421,False,2.2600000000000002
[[-1.83729409 -0.02595247 -0.02971598 -1.68567774  0.10309934  0.02201279]],10,0.7781809205060751,False,2.2800000000000002
[[-1.86899787 -0.02594229 -0.02929085 -1.48470017 -0.10209192  0.02052539]],-10,0.7812980261929408,False,2.3000000000000003
[[-1.90068129 -0.02604123 -0.02889185 -1.68364084  0.09217576  0.01940859]],10,0.7776452287772375,False,2.32
[[-1.93234427 -0.02625173 -0.02851511 -1.4826559  -0.11325144  0.01830247]],-10,0.7841144934525555,False,2.34
[[-1.96398664 -0.0265771  -0.02815596 -1.68157916  0.080677    0.01765934]],-10,0.7297986647070849,False,2.36
[[-1.9996079  -0.02302033 -0.0278121  -1.88057203  0.27525089  0.01651429]],10,0.8149174351613977,False,2.38
[[-2.03521112 -0.01955349 -0.02750542 -1.67977089  0.07166761  0.01394755]],10,0.8015427618661625,False,2.4
[[-2.06679908 -0.02014994 -0.02725722 -1.47902106 -0.13136151  0.01092587]],-10,0.8128299401345077,False,2.42
[[-2.09837122 -0.02081348 -0.0270647  -1.6781879   0.06495063  0.00838417]],10,0.7955733804837151,False,2.44
[[-2.12992702 -0.02155058 -0.02692116 -1.47738816 -0.13871522  0.00602552]],-10,0.8088624701247511,False,2.46
[[-2.16146591 -0.0223682  -0.02681964 -1.67649464  0.05688838  0.00418834]],10,0.7871469440188482,False,2.48
[[-2.19298724 -0.02327375 -0.02675297 -1.47563363 -0.14750796  0.00253994]],-10,0.8030005845338235,False,2.5
"[[-2.22449031e+00 -2.42754075e-02 -2.67134349e-02 -1.67466578e+00
   4.72671684e-02  1.48278205e-03]]",-10,0.7575774628890449,False,2.52
"[[-2.25997414e+00 -2.13803142e-02 -2.66960885e-02 -1.87373840e+00
   2.42454536e-01  6.19674329e-05]]",10,0.825475232283116,False,2.54
[[-2.29544122 -0.01856532 -0.02672011 -1.67298557  0.03924438 -0.00264988]],10,0.7951486486937822,False,2.56
[[-2.32689375 -0.01980826 -0.02680427 -1.472261   -0.16362224 -0.00569037]],-10,0.8152916256684615,False,2.58
[[-2.35833075 -0.02111716 -0.02694317 -1.67142887  0.03264065 -0.00812387]],10,0.7809830535438813,False,2.6
[[-2.38975117 -0.02250268 -0.02712774 -1.47060592 -0.17128201 -0.01025612]],-10,0.8032489958687781,False,2.62
[[-2.42115394 -0.02397618 -0.02734842 -1.66966029  0.02383068 -0.01172921]],10,0.7639834776605058,False,2.64
[[-2.45253791 -0.02554937 -0.0275955  -1.46872734 -0.18125068 -0.01289439]],-10,0.7892236599623665,False,2.66
[[-2.48390183 -0.02723506 -0.0278584  -1.66765223  0.01256566 -0.0133011 ]],10,0.7438673909617448,False,2.68
[[-2.5152444  -0.02904655 -0.02812614 -1.46659446 -0.19383014 -0.01337574]],-10,0.7730064040123049,False,2.7
"[[-2.54656418e+00 -3.09986810e-02 -2.83863734e-02 -1.66536944e+00
  -1.52024064e-03 -1.25333945e-02]]",10,0.7202015211743995,False,2.72
[[-2.57785968 -0.03310698 -0.02862608 -1.4641685  -0.20944534 -0.01132224]],-10,0.7542616271728849,False,2.74
[[-2.60912921 -0.03538905 -0.02883031 -1.66276801 -0.01892701 -0.00895793]],-10,0.7304957055235791,False,2.7600000000000002
[[-2.64437028 -0.03386497 -0.02898384 -1.86135071  0.17145596 -0.00651027]],10,0.7632515619550824,False,2.7800000000000002
[[-2.67958479 -0.03251978 -0.02909875 -1.6601073  -0.03684157 -0.00507106]],-10,0.7448243525499226,False,2.8000000000000003
[[-2.7147738  -0.03134116 -0.02918674 -1.85880222  0.15479528 -0.0038142 ]],10,0.7696689571315385,False,2.82
[[-2.74993821 -0.03031881 -0.02925754 -1.65764489 -0.05248818 -0.00333528]],-10,0.7559058846327523,False,2.84
[[-2.78507884 -0.02944345 -0.02931993 -1.85642483  0.14009194 -0.00296645]],10,0.773694081813216,False,2.86
[[-2.82019637 -0.02870742 -0.02938111 -1.6553318  -0.06643663 -0.00320198]],-10,0.7640728571028041,False,2.88
[[-2.85529137 -0.028104   -0.02944748 -1.85417279  0.1268251  -0.00347876]],10,0.775409233641007,False,2.9
[[-2.89036431 -0.02762784 -0.02952416 -1.65312426 -0.07917277 -0.00422633]],-10,0.7695511582545372,False,2.92
[[-2.92541558 -0.02727441 -0.02961564 -1.85200468  0.11454418 -0.00494988]],10,0.7748313298434771,False,2.94
[[-2.96044543 -0.0270404  -0.02972529 -1.65098228 -0.09112221 -0.00603819]],-10,0.7724924139385277,False,2.96
[[-2.99545407 -0.02692326 -0.02985591 -1.84988207  0.10284732 -0.00703915]],10,0.7719294314649751,False,2.98
[[-3.03044157 -0.02692156 -0.03000936 -1.64886835 -0.10267077 -0.00831716]],-10,0.7729935521796357,False,3.0
[[-3.06540795 -0.02703461 -0.03018694 -1.84776829  0.09136231 -0.00944343]],10,0.7666325819082073,False,3.02
[[-3.1003531  -0.02726273 -0.03038908 -1.64674621 -0.11418284 -0.01077033]],-10,0.7711078813484553,False,3.04
[[-3.13527687 -0.02760708 -0.03061563 -1.8456273   0.07972901 -0.01187594]],10,0.7588308325044224,False,3.06
[[-3.17017896 -0.02806975 -0.03086563 -1.64457978 -0.12601862 -0.01311164]],-10,0.7668498512918304,False,3.08
[[-3.20505903 -0.02865375 -0.03113743 -1.84342258  0.06758242 -0.01404593]],10,0.7483705225244147,False,3.1
[[-3.23991662 -0.02936305 -0.03142856 -1.642332   -0.13855103 -0.01504156]],-10,0.7601941012163127,False,3.12
[[-3.27475116 -0.03020267 -0.03173572 -1.84111598  0.05453548 -0.01563802]],10,0.7350433713967358,False,3.14
[[-3.30956201 -0.03117859 -0.03205477 -1.63996372 -0.15218317 -0.01622603]],-10,0.7510678853099751,False,3.16
[[-3.34434839 -0.03229809 -0.03238046 -1.83866656  0.04016076 -0.01629015]],10,0.7185673518511727,False,3.18
[[-3.37910946 -0.0335694  -0.03270668 -1.63743248 -0.16736741 -0.01627351]],-10,0.7393342296073937,False,3.2
[[-3.41384418 -0.0350024  -0.03302586 -1.83602926  0.02397    -0.01556876]],10,0.6985553462923622,False,3.22
[[-3.44855147 -0.03660798 -0.03332944 -1.63469116 -0.18462675 -0.01470895]],-10,0.7247606486671152,False,3.24
[[-3.48323005 -0.03839908 -0.03360697 -1.83315345  0.00539062 -0.01294006]],10,0.6744645543646345,False,3.2600000000000002
[[-3.51787856 -0.04038972 -0.03384686 -1.63168651 -0.20457968 -0.01094329]],-10,0.7069646639672373,False,3.2800000000000002
[[-3.5524954  -0.04259652 -0.03403505 -1.82998124 -0.01626208 -0.00773577]],-10,0.6831868760509274,False,3.3000000000000003
[[-3.59107771 -0.04104099 -0.03415581 -2.02826118  0.17193801 -0.00445578]],10,0.7161393868705964,False,3.3200000000000003
"[[-3.62962783e+00 -3.97060147e-02 -3.42221643e-02 -1.82675824e+00
  -3.83488669e-02 -2.26595376e-03]]",-10,0.6990023769783854,False,3.34
"[[-3.66814684e+00 -3.85795095e-02 -3.42454158e-02 -2.02515076e+00
   1.51085671e-01 -1.38303750e-04]]",10,0.7220184925086574,False,3.36
"[[-3.70663558e+00 -3.76519267e-02 -3.42343383e-02 -1.82372853e+00
  -5.82648037e-02  1.18928191e-03]]",-10,0.710943379364862,False,3.38
"[[-3.74509480e+00 -3.69151014e-02 -3.41963101e-02 -2.02219905e+00
   1.32001720e-01  2.56572897e-03]]",10,0.7248085840069233,False,3.4
"[[-3.78352506e+00 -3.63629982e-02 -3.41366633e-02 -1.82082991e+00
  -7.67542099e-02  3.36694754e-03]]",-10,0.7194160280900108,False,3.42
[[-3.8219268  -0.03599095 -0.03405939 -2.01934677  0.11398497  0.00434056]],10,0.7245725928493073,False,3.44
[[-3.8603003  -0.03579613 -0.03396671 -1.8180045  -0.09449212  0.00491922]],-10,0.7246837693500834,False,3.46
[[-3.89864572 -0.03577719 -0.03385949 -2.01653769  0.0963845   0.00580919]],10,0.7212628615809513,False,3.48
[[-3.93696307 -0.03593439 -0.03373701 -1.8151968  -0.1121175   0.00645468]],-10,0.7268988255787683,False,3.5
[[-3.97525223 -0.03626958 -0.03359706 -2.01371681  0.07856784  0.0075728 ]],-10,0.6741095441641523,False,3.52
[[-4.01751221 -0.03278714 -0.03343797 -2.21230684  0.26993215  0.00811163]],10,0.7562896330115033,False,3.54
[[-4.05974651 -0.02945693 -0.0332835  -2.01114197  0.0633142   0.00713326]],10,0.7373781334209637,False,3.56
[[-4.09795818 -0.03025126 -0.0331555  -1.8100203  -0.14280448  0.00572413]],-10,0.7521299601752445,False,3.58
[[-4.1361461  -0.03117682 -0.03305007 -2.00876562  0.0501745   0.00488896]],10,0.7263587747738516,False,3.6
[[-4.17430958 -0.0322419  -0.03295923 -1.80757607 -0.15675784  0.00426705]],-10,0.7453778033603837,False,3.62
[[-4.21244776 -0.03345622 -0.03287375 -2.00623266  0.03523173  0.00436941]],-10,0.7052186615408789,False,3.64
"[[-4.25455909e+00 -3.08306388e-02 -3.27861255e-02 -2.20492038e+00
   2.27520047e-01  4.22215363e-03]]",10,0.7663145683590439,False,3.66
"[[-4.29664626e+00 -2.83428932e-02 -3.27134501e-02 -2.00381022e+00
   2.14247920e-02  2.89095386e-03]]",10,0.7266743449484439,False,3.68
"[[-4.33471160e+00 -2.99725421e-02 -3.26714282e-02 -1.80271477e+00
  -1.84502862e-01  1.41707373e-03]]",-10,0.7540040087356927,False,3.7
"[[-4.37275343e+00 -3.17329965e-02 -3.26502823e-02 -2.00145500e+00
   8.32551342e-03  8.16882467e-04]]",10,0.7072126687888003,False,3.72
"[[-4.41077039e+00 -3.36392425e-02 -3.26362935e-02 -1.80023060e+00
  -1.99080232e-01  7.01886618e-04]]",-10,0.7389622059096597,False,3.74
"[[-4.44876097e+00 -3.57081248e-02 -3.26140810e-02 -1.99881191e+00
  -7.96436022e-03  1.66145525e-03]]",-10,0.7123601429008204,False,3.7600000000000002
"[[-4.49072282e+00 -3.39583420e-02 -3.25693110e-02 -2.19738613e+00
   1.83072810e-01  2.69953740e-03]]",10,0.7515373121573271,False,3.7800000000000002
"[[-4.53265803e+00 -3.23742030e-02 -3.25133053e-02 -1.99614385e+00
  -2.45519068e-02  2.80483257e-03]]",-10,0.729637583192002,False,3.8000000000000003
"[[-4.57456787e+00 -3.09419519e-02 -3.24583306e-02 -2.19485026e+00
   1.67882150e-01  2.60000993e-03]]",10,0.7614400954214113,False,3.8200000000000003
