States,Force,Reward,Terminated,Time
[[ 0.         -0.15470307 -0.11064031  0.          0.          0.        ]],-10,0.0,False,0.0
[[-0.00193137 -0.15319421 -0.11044476 -0.19315108  0.15101051  0.01944744]],1,0.0,False,0.02
[[-0.00553694 -0.15080555 -0.1098968  -0.16741886  0.08799848  0.0352394 ]],-10,0.0,False,0.04
[[-0.01081895 -0.14751625 -0.1090129  -0.36081385  0.24118323  0.05295294]],1,0.003727459088175414,False,0.06
[[-0.0177802  -0.14330096 -0.10781251 -0.33533321  0.18059174  0.06690567]],-10,0.0,False,0.08
[[-0.02642461 -0.13812408 -0.1063225  -0.52915637  0.33748414  0.08179847]],1,0.009151437491979914,False,0.1
[[-0.03675658 -0.13194614 -0.10457253 -0.50407425  0.28067363  0.09293072]],1,0.06184602620268316,False,0.12
[[-0.04658881 -0.12688418 -0.1026144  -0.47917776  0.22580567  0.10269246]],1,0.10460330938276477,False,0.14
[[-0.0559247  -0.12290414 -0.10047084 -0.4544331   0.17240407  0.11155256]],-10,0.04658929815759075,False,0.16
[[-0.06696075 -0.11780799 -0.09814528 -0.64921894  0.33755138  0.1207851 ]],1,0.10951996933547548,False,0.18
[[-0.07970133 -0.11156024 -0.09566007 -0.62487467  0.28757531  0.12750376]],1,0.16350004289806527,False,0.2
[[-0.09195706 -0.10629231 -0.09305308 -0.60072906  0.23949912  0.13302936]],1,0.20922076791472613,False,0.22
[[-0.10373161 -0.10197036 -0.09034421 -0.57675108  0.19291047  0.13775801]],1,0.24718203160201319,False,0.24
[[-0.11502802 -0.09856866 -0.0875455  -0.55290953  0.14740705  0.14207533]],1,0.27771218379813406,False,0.26
[[-0.12584869 -0.09606947 -0.08466141 -0.52917307  0.10259354  0.14636003]],-10,0.23604143405436756,False,0.28
[[-0.13839168 -0.09227754 -0.08168554 -0.72515867  0.2768008   0.15116179]],1,0.2879503301843972,False,0.3
[[-0.15266021 -0.08717135 -0.07862462 -0.70172503  0.23407718  0.15480185]],1,0.3328881211003871,False,0.32
[[-0.16646181 -0.08290529 -0.07549746 -0.67846026  0.19272727  0.15784211]],1,0.3712654261628573,False,0.34
[[-0.17979956 -0.07945547 -0.07231268 -0.65533567  0.15239466  0.16062004]],1,0.40336064470307087,False,0.36
[[-0.19267598 -0.07680505 -0.0690722  -0.63232264  0.11272989  0.16346638]],-10,0.3574179941914576,False,0.38
[[-0.2072907  -0.0727526  -0.06577027 -0.82918335  0.29272007  0.1666691 ]],1,0.41093907443744165,False,0.4
[[-0.22364715 -0.06727569 -0.06241301 -0.80649466  0.25524896  0.1689217 ]],1,0.45854965067166,False,0.42
[[-0.23955175 -0.06253258 -0.0590178  -0.78399463  0.21928802  0.17051353]],1,0.5006611929859162,False,0.44
[[-0.25500802 -0.05849615 -0.05559496 -0.76165786  0.18452992  0.17173104]],-10,0.4314902750234162,False,0.46
[[-0.27221777 -0.05294901 -0.05215002 -0.95936067  0.37049186  0.1726174 ]],1,0.49414488268219336,False,0.48
[[-0.29118559 -0.04585649 -0.04869947 -0.93746581  0.33915119  0.17220459]],1,0.5515133130427567,False,0.5
[[-0.3097181  -0.03936816 -0.04527043 -0.91582599  0.31003278  0.1705015 ]],1,0.6041048093691337,False,0.52
[[-0.3278202  -0.03344194 -0.04188663 -0.89442114  0.28290192  0.16771324]],1,0.6523434019265462,False,0.54
[[-0.34549639 -0.02804028 -0.0385679  -0.87323207  0.25754256  0.16402413]],1,0.6965842732511671,False,0.56
[[-0.3627508  -0.02312977 -0.03533056 -0.85224051  0.23375542  0.15959987]],1,0.7371267443640057,False,0.58
[[-0.37958721 -0.01868082 -0.0321878  -0.83142902  0.2113562   0.1545897 ]],1,0.7742245268228515,False,0.6
[[-0.39600905 -0.01466742 -0.02914997 -0.81078098  0.19017373  0.14912855]],1,0.808093772934079,False,0.62
[[-0.41201943 -0.01106683 -0.02622484 -0.79028046  0.17004829  0.14333905]],1,0.8389193562604003,False,0.64
[[-0.42762115 -0.00785945 -0.02341785 -0.76991221  0.15082997  0.13733357]],-10,0.7684718098148349,False,0.66
[[-0.44501683 -0.00282688 -0.02073395 -0.96968959  0.3526932   0.1309196 ]],1,0.7864459038826864,False,0.68
[[-0.46421043  0.00406324 -0.01819053 -0.94971459  0.33673076  0.12313952]],10,0.8723413260179056,False,0.7000000000000001
[[-0.48120706  0.00885765 -0.01581917 -0.74998084  0.14298961  0.1138163 ]],1,0.875832205677085,False,0.72
[[-0.49601051  0.01158911 -0.01364018 -0.73038197  0.13028293  0.10404493]],1,0.8788671844809565,False,0.74
[[-0.51042302  0.01407376 -0.01165878 -0.71088548  0.11829715  0.09406127]],1,0.8814283376233913,False,0.76
[[-0.52444655  0.01632536 -0.00987904 -0.69148205  0.10696777  0.08388162]],1,0.8834956440284253,False,0.78
[[-0.53808286  0.01835645 -0.00830476 -0.67216283  0.09623666  0.07351562]],1,0.8850468622739195,False,0.8
[[-0.55133357  0.02017846 -0.00693963 -0.65291943  0.08605152  0.0629667 ]],1,0.8860572713444647,False,0.8200000000000001
[[-0.56420009  0.02180183 -0.00578732 -0.63374386  0.07636548  0.05223256]],10,0.8851166457393239,False,0.84
[[-0.57488378  0.02143654 -0.00485264 -0.43462242 -0.1129531   0.04132386]],1,0.8951701343720899,False,0.86
[[-0.58338434  0.0190757  -0.00412525 -0.41541764 -0.12332525  0.03161758]],1,0.904587659130005,False,0.88
[[-0.59149984  0.01649559 -0.00357981 -0.39611584 -0.13488852  0.02313059]],1,0.9135155676710589,False,0.9
[[-0.59922826  0.01367177 -0.00319174 -0.37670794 -0.14770973  0.01588727]],1,0.9220793408572663,False,0.92
[[-0.60656738  0.01057827 -0.00293575 -0.35718391 -0.16187117  0.00993123]],1,0.9303821594742981,False,0.9400000000000001
[[-0.61351477  0.00718734 -0.00278549 -0.33753272 -0.17747135  0.00532621]],-10,0.9673092567555001,False,0.96
[[-0.62226789  0.00567049 -0.00271438 -0.53776995  0.02567764  0.00188494]],1,0.9665958628745688,False,0.98
[[-0.63282557  0.00601446 -0.00271013 -0.51800042  0.00874384 -0.00148233]],1,0.9663155260945492,False,1.0
[[-0.64298796  0.00602079 -0.00277421 -0.49823777 -0.00810845 -0.00493014]],1,0.9664667126001687,False,1.02
[[-0.65275504  0.00568978 -0.00290717 -0.47846874 -0.02501156 -0.0083528 ]],1,0.9670510252989598,False,1.04
[[-0.66212657  0.0050191  -0.00310744 -0.45868004 -0.04209831 -0.01164402]],1,0.9680727377248156,False,1.06
[[-0.67110202  0.00400373 -0.00337133 -0.43885822 -0.05950361 -0.01469513]],1,0.9695377320721917,False,1.08
[[-0.67968059  0.00263591 -0.0036929  -0.41898964 -0.07736592 -0.01739318]],1,0.9714517503794241,False,1.1
[[-0.6878612   0.00090509 -0.00406391 -0.39906028 -0.09582895 -0.01961903]],1,0.9646332871268444,False,1.12
[[-0.6956425  -0.00120225 -0.00447366 -0.37905571 -0.11504321 -0.0212454 ]],1,0.9483461284744866,False,1.1400000000000001
[[-0.70302283 -0.00370271 -0.00490881 -0.35896098 -0.13516777 -0.02213484]],1,0.9293383464939323,False,1.16
