States,Force,Reward,Terminated,Time
[[ 0.         -0.00756458 -0.12073661  0.          0.          0.        ]],40,0.0,False,0.0
[[ 0.00800327 -0.01537978 -0.12114947  0.80036711 -0.7823508  -0.04018335]],40,0.0,False,0.02
[[ 0.03201725 -0.03892102 -0.12226148  1.6010959  -1.57392401 -0.06819584]],40,0.0,False,0.04
[[ 0.07204754 -0.07843312 -0.12375314  2.40184043 -2.3796372  -0.07803994]],-40,0.0,False,0.06
[[ 0.11211795 -0.11822273 -0.12542145  1.60576057 -1.60252726 -0.08712951]],-10,0.0,False,0.08
[[ 0.14227727 -0.14858999 -0.12715455  1.41041215 -1.43640081 -0.08448313]],-40,0.0,False,0.1
[[ 0.16257572 -0.16989691 -0.12867455  0.61988751 -0.69709321 -0.06507582]],-5,0.0,False,0.12
[[ 0.17404279 -0.18335325 -0.12979489  0.52691732 -0.64953108 -0.04610959]],-10,0.0,False,0.14
[[ 0.18266331 -0.19495154 -0.13046412  0.3352474  -0.51129525 -0.01991941]],-40,0.0,False,0.16
[[ 0.18150261 -0.19807647 -0.13040569 -0.45124014  0.1982945   0.02626933]],5,0.0,False,0.18
[[ 0.17354447 -0.1956541  -0.12965289 -0.34457961  0.04405277  0.04894059]],-5,0.0,False,0.2
[[ 0.16573411 -0.19439022 -0.12839795 -0.43646664  0.08239191  0.07654867]],-5,0.0,False,0.22
[[ 0.15608529 -0.19235532 -0.12659148 -0.52843047  0.12119577  0.10407642]],-10,0.0,False,0.24
[[ 0.14360314 -0.1885742  -0.12421248 -0.71982283  0.25716874  0.13368343]],-10,0.0,False,0.26
[[ 0.12729033 -0.18205408 -0.1212534  -0.91152328  0.39531545  0.16190229]],-5,0.0,False,0.28
[[ 0.10813308 -0.1737069  -0.11777246 -1.00426444  0.43993156  0.18583771]],-5,0.0,False,0.3
[[ 0.08711711 -0.16443457 -0.11383464 -1.09740222  0.48788606  0.20755902]],-10,0.0,False,0.32
[[ 0.06323887 -0.15319131 -0.10947213 -1.29052744  0.63725148  0.22811643]],-5,0.0,False,0.34
[[ 0.03648721 -0.13988748 -0.10474734 -1.38473716  0.69398594  0.24376732]],-5,0.0,False,0.36
[[ 0.00784533 -0.1253963  -0.09974622 -1.47955599  0.7560577   0.25569936]],-5,0.0,False,0.38
[[-0.0226994  -0.1096066  -0.09454629 -1.57503014  0.82391698  0.26359236]],-5,0.0,False,0.4
[[-0.05516055 -0.09239782 -0.08923179 -1.67120575  0.89804825  0.26709572]],5,0.0,False,0.42
[[-0.08755508 -0.07563083 -0.08389282 -1.56832586  0.77958131  0.26613988]],5,0.0,False,0.44
[[-0.11789666 -0.06117976 -0.07861072 -1.46590633  0.66633502  0.26150593]],5,0.1571674998500483,False,0.46
[[-0.14619415 -0.04894758 -0.07345303 -1.36390979  0.55756558  0.25380547]],5,0.32589687461766115,False,0.48
[[-0.17245554 -0.03885244 -0.06847458 -1.26228694  0.4525013   0.24369385]],5,0.46236155840491444,False,0.5
[[-0.19668774 -0.03082807 -0.06371683 -1.16097992  0.35035613  0.23184932]],5,0.5684103446060111,False,0.52
[[-0.21889642 -0.02482402 -0.05920756 -1.05992484  0.2503369   0.21896139]],5,0.645274045360345,False,0.54
