States,Force,Reward,Terminated,Time
[[ 0.          0.07661795 -0.04323461  0.          0.          0.        ]],40,0.0015234419694462042,False,0.0
[[ 0.00796231  0.06912024 -0.04382731  0.79633279 -0.75078426 -0.05806631]],40,0.0,False,0.02
[[ 0.03186091  0.04650869 -0.04546552  1.59378599 -1.51313846 -0.10253344]],0,0.0,False,0.04
[[ 0.06372574  0.01645119 -0.04776299  1.59284471 -1.49440122 -0.12588215]],0,0.0,False,0.06
[[ 0.09558067 -0.01333907 -0.05044714  1.59279846 -1.48642111 -0.1411836 ]],0,0.0,False,0.08
[[ 0.12744368 -0.04307754 -0.05335618  1.59365314 -1.48922429 -0.14836358]],0,0.0,False,0.1
[[ 0.15933275 -0.07297996 -0.0563275   1.59540115 -1.50281652 -0.14741538]],0,0.0,False,0.12
[[ 0.19126554 -0.10326203 -0.059199    1.59802119 -1.52718447 -0.13839809]],0,0.0,False,0.14
[[ 0.22325917 -0.1341389  -0.06181053  1.60147688 -1.56228663 -0.12145006]],-40,0.0,False,0.16
[[ 0.24736604 -0.15804144 -0.06380216  0.8096787  -0.83137928 -0.07425956]],-40,0.09972722647606455,False,0.18
[[ 0.25566011 -0.16749391 -0.06467788  0.01993316 -0.11533997 -0.0117711 ]],-40,0.0,False,0.2
[[ 0.24816538 -0.16266951 -0.06425784 -0.76951183  0.59853959  0.05297512]],0,0.0,False,0.22
[[ 0.23283344 -0.15124039 -0.06284886 -0.76374137  0.54507135  0.08737008]],0,0.0,False,0.24
[[ 0.21761341 -0.14084019 -0.06078351 -0.75831711  0.49557201  0.11869414]],0,0.05224128227133423,False,0.26
[[ 0.20249858 -0.13139401 -0.0581183  -0.75321926  0.44959687  0.14743693]],0,0.12537967870653827,False,0.28
[[ 0.18748261 -0.12283571 -0.05490003 -0.74842635  0.40671367  0.17407989]],0,0.19091804061699297,False,0.3
[[ 0.17255964 -0.11510764 -0.05116597 -0.74391591  0.36650486  0.19909228]],0,0.24988967554244848,False,0.32
[[ 0.15772424 -0.10816037 -0.04694416 -0.73966503  0.32856793  0.22292994]],0,0.3030751737994068,False,0.34
[[ 0.14297146 -0.10195237 -0.04225365 -0.73565064  0.29251446  0.24603599]],-40,0.0,False,0.36
[[ 0.12031083 -0.08854046 -0.03702397 -1.53062522  1.05013128  0.27565579]],-40,0.0,False,0.38
[[ 0.08173433 -0.05985797 -0.03130787 -2.32739033  1.82095362  0.29344283]],0,0.0,False,0.4
[[ 0.03519883 -0.02356837 -0.02539159 -2.32631393  1.80999219  0.29688362]],0,0.0,False,0.42
[[-0.01132446  0.01262126 -0.01948483 -2.32617174  1.81096055  0.29248367]],40,0.0,False,0.44
[[-0.04985585  0.04096478 -0.01377216 -1.52719337  1.02579125  0.27648513]],40,0.6365613117715333,False,0.46
[[-0.07242015  0.05372856 -0.008499   -0.72937895  0.2517957   0.24969153]],0,0.6326491779764272,False,0.48
[[-0.08702913  0.05901424 -0.0037457  -0.73155269  0.27699419  0.22560968]],40,0.49981105268893333,False,0.5
"[[-9.36889132e-02  5.68624252e-02  4.68142328e-04  6.56003221e-02
  -4.92584838e-01  1.96373337e-01]]",0,0.5502098148242672,False,0.52
[[-0.0923973   0.04723455  0.00419835  0.06362098 -0.47099039  0.17747974]],0,0.5929932653153374,False,0.54
[[-0.09114173  0.03799199  0.00759987  0.06199371 -0.45402244  0.1634696 ]],0,0.6292239988185897,False,0.56
[[-0.08991526  0.0290439   0.01076843  0.0607099  -0.4415198   0.15415703]],0,0.6596257449473095,False,0.58
[[-0.08871109  0.02030223  0.01379655  0.05976295 -0.4333636   0.14940716]],0,0.6846136342469078,False,0.6
[[-0.08752252  0.01168088  0.01677458  0.05914845 -0.42947895  0.14913863]],0,0.7043123927599417,False,0.62
[[-0.08634295  0.0030948   0.01979178  0.05886436 -0.42983574  0.15332486]],0,0.6762326671821057,False,0.64
