States,Force,Reward,Terminated,Time
[[ 0.         -0.02328847  0.15052457  0.          0.          0.        ]],-40,0,False,0.0
[[-0.00799093 -0.01569095  0.15123162 -0.79915521  0.76076917  0.06930262]],-40,0,False,0.02
[[-0.0319706   0.00722056  0.15318871 -1.59894869  1.5331672   0.12256521]],-40,0,False,0.04
[[-0.07195348  0.0457696   0.15594999 -2.39938779  2.3253813   0.14856443]],40,0,False,0.06
[[-0.11196041  0.08427988  0.15922062 -1.60172431  1.5272491   0.17930349]],10,0,False,0.08
[[-0.14202688  0.11293822  0.16303127 -1.40513879  1.34036737  0.20067004]],40,0,False,0.1
[[-0.16219357  0.13198773  0.16727622 -0.61188124  0.56621905  0.22310065]],-40,0,False,0.12
[[-0.18245006  0.15150173  0.17178277 -1.41358313  1.38564026  0.22679883]],40,0,False,0.14
[[-0.20281469  0.17167962  0.17639867 -0.62332036  0.63434921  0.23341913]],-10,0,False,0.16
[[-0.21733243  0.18672778  0.18107201 -0.82846207  0.87111497  0.23341635]],40,0,False,0.18
[[-0.22602846  0.19682263  0.1856822  -0.04139155  0.13953295  0.22692143]],-40,0,False,0.2
[[-0.2348678   0.20785792  0.19021381 -0.8423696   0.96384939  0.22631163]],40,0,False,0.22
[[-0.24386163  0.21994795  0.19459172 -0.0573331   0.24673181  0.21039264]],-40,0,False,0.24
[[-0.25301167  0.23312351  0.19879564 -0.8574315   1.07046245  0.21030819]],40,0,False,0.26
[[-0.26233111  0.24753125  0.2027207  -0.07491795  0.37244363  0.18052896]],-40,-10,True,0.28
