States,Force,Reward,Terminated,Time
[[ 0.          0.14929557 -0.1514957   0.          0.          0.        ]],40,0,False,0.0
[[ 0.00791599  0.142559   -0.1531771   0.79172176 -0.67491967 -0.16646414]],40,0,False,0.02
[[ 0.03167842  0.12219875 -0.15802125  1.5848646  -1.36480798 -0.31301388]],40,0,False,0.04
[[ 0.07132742  0.08777443 -0.16544001  2.38050946 -2.08343193 -0.42103977]],-10,0,False,0.06
[[ 0.11692392  0.04847153 -0.17430714  2.17920714 -1.84755444 -0.46679017]],-10,0,False,0.08
[[ 0.1584995   0.01383971 -0.18414521  1.97846848 -1.61652975 -0.51762338]],-5,0,False,0.1
[[ 0.197068   -0.01723113 -0.19502308  1.87852755 -1.49183066 -0.56991612]],-5,0,False,0.12
[[ 0.23364661 -0.04588418 -0.20693056  1.77948697 -1.37472433 -0.62052703]],-5,0,False,0.14
[[ 0.26825367 -0.07226903 -0.21983179  1.68137341 -1.26494951 -0.66929275]],-5,0,False,0.16
[[ 0.30090771 -0.09652816 -0.23369085  1.58418323 -1.16206882 -0.71635227]],-5,0,False,0.18
[[ 0.33162698 -0.11879401 -0.2484769   1.48789046 -1.06552056 -0.7620681 ]],-5,-10,True,0.2
