States,Force,Reward,Terminated,Time
[[ 0.          0.12411581 -0.08470566  0.          0.          0.        ]],1,0.18919173610253043,False,0.0
[[ 0.00015331  0.12458926 -0.0854878   0.01532886  0.04738962 -0.07827679]],1,0.14929511706190268,False,0.02
[[ 0.00061298  0.12601497 -0.0878418   0.03063224  0.09531533 -0.15731244]],1,0.08150131419805648,False,0.04
[[ 0.00137826  0.12840897 -0.09179035  0.04588507  0.14430489 -0.23785573]],1,0.0,False,0.06
[[ 0.00244789  0.13179766 -0.09737093  0.06106321  0.19486829 -0.32063383]],1,0.0,False,0.08
[[ 0.00382014  0.1362174  -0.10463522  0.07614405  0.24748587 -0.40633772]],-10,0.0,False,0.1
[[ 0.00330085  0.14381672 -0.11350627 -0.12807829  0.51270822 -0.48098583]],-10,0.0,False,0.12
[[-0.00130319  0.15673722 -0.12388052 -0.33232817  0.77963673 -0.55648616]],-10,0.0,False,0.14
[[-0.00999221  0.17501301 -0.13576162 -0.5365655   1.04816731 -0.63133478]],0,0.0,False,0.16
[[-0.02077771  0.19682037 -0.14933574 -0.54203919  1.13349938 -0.72685003]],40,0.0,False,0.18
[[-0.0237365   0.21310318 -0.16591968  0.24586696  0.49810134 -0.93693847]],40,0.0,False,0.2
[[-0.01094937  0.21682415 -0.186963    1.03282442 -0.12535083 -1.16944089]],40,0.0,False,0.22
[[ 0.01758098  0.20806159 -0.21270909  1.82045156 -0.75293031 -1.40366975]],40,0.0,False,0.24
[[ 0.06188306  0.18657327 -0.24297554  2.61022195 -1.40053993 -1.61771247]],40,-10.0,True,0.26
