States,Force,Reward,Terminated,Time
[[ 0.        -0.0652183 -0.0410587  0.         0.         0.       ]],40,0.0,False,0.0
[[ 0.00801863 -0.07338538 -0.0409873   0.80185402 -0.8169845   0.00732905]],-40,0.5282886269043539,False,0.02
[[ 0.01609447 -0.08203143 -0.04065728  0.00585442 -0.04861604  0.02667405]],5,0.49282390996054687,False,0.04
[[ 0.01724232 -0.08427126 -0.03996676  0.10894214 -0.17553224  0.04254697]],5,0.4150678438889397,False,0.06
[[ 0.02045287 -0.08906276 -0.03894544  0.21213584 -0.30395298  0.05991186]],-40,0.30605779881664563,False,0.08
[[ 0.01674318 -0.08753336 -0.03747501 -0.58312838  0.45701732  0.08706651]],40,0.38994762579516273,False,0.1
[[ 0.01310203 -0.08661415 -0.0356114   0.21901581 -0.36511735  0.09937049]],-40,0.36989565005122627,False,0.12
[[ 0.00952853 -0.08630429 -0.03334552 -0.57637041  0.39604511  0.12737355]],40,0.3503420216356651,False,0.14
[[ 0.00602249 -0.08660831 -0.03066588  0.22576514 -0.42650597  0.14069908]],-40,0.42004820688477196,False,0.16
[[ 0.00258414 -0.08754195 -0.02754415 -0.56958635  0.3328927   0.17186537]],-10,0.31752664195341174,False,0.18
[[-0.01077223 -0.07921488 -0.02386272 -0.76611992  0.50037822  0.19587646]],5,0.46940725796649835,False,0.2
[[-0.02506686 -0.07047869 -0.01974959 -0.66338804  0.37367103  0.21521162]],-40,0.0,False,0.22
[[-0.04630268 -0.05530134 -0.01521342 -1.46038578  1.14555752  0.23704423]],40,0.6349851405881514,False,0.24
[[-0.06749676 -0.04053933 -0.01037399 -0.6590363   0.33108021  0.24683236]],0,0.6826071036804355,False,0.26
[[-0.08066268 -0.03406478 -0.00532287 -0.65759691  0.3166722   0.25818956]],-10,0.5745908635501751,False,0.28
"[[-9.58020419e-02 -2.58625021e-02 -4.76108340e-05 -8.56398395e-01
   5.04008207e-01  2.69101324e-01]]",0,0.596601668415734,False,0.3
[[-0.11292144 -0.01588109  0.00542681 -0.85560469  0.49466439  0.27805631]],0,0.6145860521600197,False,0.32
[[-0.13002874 -0.00605503  0.01106369 -0.85518726  0.48845768  0.28536705]],0,0.6013778732819246,False,0.34
[[-0.14713141  0.00367761  0.01683118 -0.85514216  0.4853115   0.29113063]],0,0.5395310378677128,False,0.36
[[-0.16423689  0.01337752  0.02269904 -0.85546723  0.48517906  0.29541148]],0,0.4752232248977677,False,0.38
[[-0.18135257  0.02310474  0.02863798 -0.85616209  0.48804298  0.2982418 ]],5,0.5008803315935104,False,0.4
[[-0.19748596  0.03191896  0.03461996 -0.75723621  0.3938193   0.29977669]],-40,0.0,False,0.42
[[-0.22064189  0.04787044  0.04061812 -1.55838548  1.20203176  0.29956326]],40,0.314719562543154,False,0.44
