States,Force,Reward,Terminated,Time
[[0.         0.06920947 0.137459   0.         0.         0.        ]],-40,0.0,False,0.0
[[-0.00801922  0.07725594  0.13764162 -0.80191074  0.80519994  0.01749796]],1,0.0,False,0.02
[[-0.02388772  0.09325161  0.13819403 -0.78503832  0.7954571   0.03680879]],1,0.0,False,0.04
[[-0.03942468  0.10911744  0.13907702 -0.7687552   0.7921997   0.05057438]],1,0.0,False,0.06
[[-0.05464179  0.12498241  0.14018061 -0.75305197  0.79536515  0.05887881]],1,0.0,False,0.08
[[-0.06955057  0.14097477  0.14139598 -0.73792064  0.80494124  0.06175234]],1,0.0,False,0.1
[[-0.08416238  0.15722304  0.14261435 -0.72335424  0.82096646  0.05917054]],1,0.0,False,0.12
[[-0.09848846  0.17385699  0.14372593 -0.70934615  0.84352814  0.05105662]],10,0.0,False,0.14
[[-0.11075185  0.18926005  0.14459608 -0.51713981  0.69806821  0.03483469]],10,0.0,False,0.16
[[-0.11917947  0.20182727  0.14507735 -0.32574544  0.55973929  0.01231951]],1,0.0,False,0.18
[[-0.12557088  0.2134148   0.14509721 -0.31345505  0.59978937 -0.01101943]],10,0.0,False,0.2
[[-0.12993704  0.22413727  0.14455176 -0.12326645  0.47344081 -0.04446273]],10,0.0,False,0.22
[[-0.13050526  0.23238797  0.14328405  0.06636276  0.35242331 -0.08310446]],40,0.0,False,0.24
[[-0.12134844  0.23260666  0.14095303  0.84931622 -0.33038407 -0.15031239]],40,0.0,False,0.26
[[-0.09652542  0.2191326   0.13730496  1.63334419 -1.01916243 -0.21254949]],1,0.0,False,0.28
[[-0.06373137  0.19917004  0.13278971  1.64615534 -0.97824417 -0.23814982]],1,0.0,False,0.3
[[-0.03067536  0.17995761  0.12781127  1.65954367 -0.94411241 -0.25890342]],1,0.0,False,0.32
[[ 0.00265431  0.16136169  0.12246451  1.67352201 -0.91656127 -0.27501462]],1,0.0,False,0.34
[[ 0.03626952  0.14325249  0.1168404   1.68809953 -0.89541385 -0.28666488]],1,0.0,False,0.36
[[ 0.07018233  0.1255034   0.11102666  1.70328334 -0.88053039 -0.29400064]],1,0.0,False,0.38
[[ 0.10440493  0.10799018  0.10510844  1.71907967 -0.87181391 -0.29712519]],1,0.0,False,0.4
[[ 0.13894964  0.09059009  0.09916934  1.73549482 -0.86921377 -0.29609355]],-5,0.0,False,0.42
[[ 0.17263034  0.07437691  0.09328955  1.63265213 -0.75299631 -0.29126316]],-5,0.0,False,0.44
[[ 0.20425873  0.06043696  0.08754174  1.53025903 -0.64177022 -0.28299521]],-5,0.14095462952530718,False,0.46
[[ 0.23384343  0.04867778  0.08198853  1.42827602 -0.5347917  -0.27190925]],-5,0.3051319445981795,False,0.48
[[ 0.26139217  0.03902207  0.07667981  1.32665263 -0.43129569 -0.25865701]],-5,0.4376145288695187,False,0.5
[[ 0.28691155  0.03140791  0.07165225  1.22533058 -0.33050643 -0.24390608]],1,0.47464984313278863,False,0.52
[[ 0.31160687  0.02458759  0.06693229  1.24424613 -0.35185906 -0.22795871]],-5,0.5806067835574238,False,0.54
[[ 0.33548324  0.01852078  0.06253746  1.14342788 -0.25512208 -0.21139128]],-5,0.6584120798564376,False,0.56
[[ 0.35734526  0.01437324  0.0584798   1.04279969 -0.15980582 -0.19435004]],-5,0.7087669950899462,False,0.58
[[ 0.37719603  0.01212417  0.05476227  0.9422921  -0.06514718 -0.17748659]],1,0.7292034988479915,False,0.6
[[ 0.39623732  0.01056677  0.05137669  0.96184648 -0.09059485 -0.16119092]],1,0.748343412152599,False,0.62
[[ 0.41567036  0.00849936  0.04831092  0.98147186 -0.11619447 -0.14545152]],-5,0.7813776518953657,False,0.64
[[ 0.43429673  0.00711723  0.04555565  0.88117373 -0.02203091 -0.13015919]],-5,0.7876338978507876,False,0.66
[[ 0.45091743  0.00762018  0.04309904  0.78089246  0.07244099 -0.11569478]],1,0.7972198426510283,False,0.68
[[ 0.46673212  0.00882089  0.04091947  0.8005687   0.0477872  -0.10248093]],1,0.805880465161333,False,0.7000000000000001
[[ 0.48293992  0.00953705  0.038992    0.8202072   0.02394229 -0.09043766]],1,0.8138871354079178,False,0.72
"[[ 4.99540278e-01  9.78230533e-03  3.72960139e-02  8.39826744e-01
   6.55686709e-04 -7.92874619e-02]]",1,0.8214282915262886,False,0.74
[[ 0.51653299  0.00956538  0.03581633  0.85944568 -0.02231573 -0.06876295]],-5,0.8204323648495948,False,0.76
[[ 0.53271817  0.01009127  0.03454169  0.75906866  0.0749839  -0.05881927]],1,0.8234951076174348,False,0.78
[[ 0.5480954   0.01136951  0.03345793  0.77864621  0.05296745 -0.04971043]],1,0.826307893452137,False,0.8
[[ 0.56386374  0.0122143   0.03254793  0.79818193  0.03160187 -0.04140422]],1,0.8290254549933047,False,0.8200000000000001
[[ 0.58002251  0.01263648  0.03179796  0.81769269  0.01067092 -0.03366948]],-5,0.8151197849577538,False,0.84
[[ 0.59537135  0.01384365  0.03119745  0.71718358  0.11015267 -0.0265002 ]],1,0.8134758180914655,False,0.86
[[ 0.60990931  0.01584863  0.03073214  0.73659972  0.09050434 -0.02019226]],1,0.8118520650766031,False,0.88
[[ 0.62483486  0.01746955  0.03038399  0.75594441  0.07171652 -0.01475096]],1,0.8103975164968343,False,0.9
[[ 0.64014671  0.0187218   0.03013759  0.77523243  0.0536062  -0.00998743]],1,0.8092197203974026,False,0.92
[[ 0.65584388  0.01961715  0.02998117  0.79447809  0.0359985  -0.0057228 ]],1,0.8083911463500338,False,0.9400000000000001
[[ 0.67192565  0.02016396  0.0299065   0.81369527  0.01872455 -0.00178564]],1,0.807953500027089,False,0.96
[[0.68839159 0.02036726 0.02990867 0.83289766 0.00161957 0.00199049]],-5,0.7926223496547008,False,0.98
[[0.70404157 0.02142953 0.02998488 0.73209362 0.10468098 0.00556517]],1,0.7877950919645978,False,1.0
[[0.71887476 0.02335966 0.03012732 0.75121305 0.0884669  0.00856167]],1,0.7833376754638526,False,1.02
[[0.73408963 0.02497308 0.03032317 0.77026256 0.07298456 0.01093064]],1,0.7793322151474364,False,1.04
[[0.74968488 0.02628296 0.0305613  0.78925436 0.05809094 0.0128119 ]],1,0.775837423198193,False,1.06
[[0.76565949 0.02729973 0.03083328 0.8082002  0.04364989 0.01433708]],1,0.7728924496972837,False,1.08
[[0.78201266 0.0280311  0.03113325 0.82711152 0.0295304  0.01563168]],1,0.7705195369969268,False,1.1
[[0.7987438  0.02848224 0.03145781 0.84599947 0.01560515 0.01681692]],1,0.7687256339179864,False,1.12
[[0.81585256 0.02865577 0.03180599 0.86487509 0.00174886 0.01801172]],1,0.7675030604131947,False,1.1400000000000001
[[ 0.83333879  0.02855182  0.03217914  0.88374932 -0.01216321  0.01933458]],-5,0.7541359160653144,False,1.16
[[0.85000271 0.02936833 0.03257998 0.78263758 0.09385905 0.02072288]],1,0.7481435927598366,False,1.18
[[0.86584369 0.03111077 0.03300524 0.80144834 0.08049637 0.02171691]],1,0.7426695997567878,False,1.2
[[0.88206022 0.03259226 0.03344558 0.82019542 0.06774547 0.02224836]],1,0.7377589417149125,False,1.22
[[0.89865115 0.03382391 0.0338928  0.8388889  0.05549396 0.02242153]],1,0.7334432332701671,False,1.24
[[0.91561549 0.03481463 0.03434071 0.85753848 0.04363508 0.02233414]],1,0.7297430473161538,False,1.26
[[0.93295246 0.03557124 0.03478505 0.87615351 0.03206644 0.02207885]],1,0.7266695588932519,False,1.28
[[0.95066146 0.03609856 0.03522334 0.89474317 0.02068876 0.02174479]],1,0.7242255907836517,False,1.3
[[0.96874207 0.03639942 0.03565489 0.91331646 0.00940478 0.02141896]],1,0.7224060996411016,False,1.32
[[ 0.98719407  0.03647473  0.03608073  0.9318823  -0.00188207  0.02118773]],-5,0.7053973196532651,False,1.34
[[1.00481762 0.03752319 0.03650286 0.83046695 0.10678766 0.0209856 ]],1,0.6982387198752509,False,1.36
[[1.02161194 0.03955215 0.03691639 0.84895167 0.09624188 0.02026051]],1,0.6916048159386443,False,1.3800000000000001
[[1.03877518 0.04137788 0.0373093  0.86736028 0.08645047 0.01893679]],1,0.6855337995517883,False,1.4000000000000001
[[1.0563059  0.04301466 0.03767032 0.88570053 0.07733392 0.01708089]],1,0.6800544896715138,False,1.42
[[1.0742028  0.04447525 0.03798938 0.90397964 0.0688206  0.01474988]],1,0.6751885646946316,False,1.44
[[1.09246472 0.04577107 0.03825747 0.92220433 0.06084594 0.01199239]],1,0.6709523138101681,False,1.46
[[1.11109065 0.04691229 0.03846651 0.94038092 0.05335169 0.00884951]],1,0.66735800921545,False,1.48
[[1.13007968 0.04790798 0.03860912 0.95851534 0.04628527 0.00535552]],1,0.6644149793106671,False,1.5
[[1.14943102 0.04876623 0.03867858 0.97661319 0.03959917 0.00153862]],1,0.6621304457960012,False,1.52
[[ 1.169144    0.04949419  0.03866867  0.99467976  0.03325043 -0.00257854]],1,0.6605101740398813,False,1.54
[[ 1.18921803  0.05009823  0.03857356  1.01272008  0.02720019 -0.00697832]],1,0.6595589752156217,False,1.56
[[ 1.20965266  0.05058395  0.03838774  1.03073893  0.02141331 -0.01164764]],1,0.6592810901531247,False,1.58
[[ 1.23044748  0.0509563   0.03810592  1.0487409   0.01585796 -0.01657763]],1,0.6596804781613729,False,1.6
[[ 1.25160221  0.05121961  0.03772294  1.06673038  0.01050535 -0.02176326]],1,0.6607610277103388,False,1.62
[[ 1.27311664  0.05137769  0.0372337   1.08471162  0.00532945 -0.02720313]],1,0.6625267041259296,False,1.6400000000000001
"[[ 1.29499065e+00  5.14338101e-02  3.66331068e-02  1.10268870e+00
   3.06749089e-04 -3.28992135e-02]]",1,0.6649816420603513,False,1.6600000000000001
[[ 1.31722419  0.05139083  0.03591599  1.12066561 -0.00458393 -0.03885671]],1,0.6681301908142873,False,1.68
[[ 1.3398173   0.0512512   0.03507704  1.13864623 -0.00936161 -0.04508391]],1,0.6719769165585825,False,1.7
[[ 1.36277009  0.05101701  0.03411076  1.15663433 -0.01404327 -0.05159208]],1,0.6765265632372736,False,1.72
[[ 1.38608275  0.05069001  0.03301139  1.17463364 -0.01864398 -0.05839545]],1,0.6817839724913648,False,1.74
[[ 1.40975553  0.0502717   0.03177286  1.19264779 -0.02317695 -0.06551119]],5,0.6799974118944837,False,1.76
[[ 1.43458844  0.04896486  0.03038778  1.29065211 -0.10755837 -0.07300019]],1,0.6920310996880465,False,1.78
[[ 1.46058253  0.0467635   0.02885567  1.30877166 -0.11268645 -0.08016685]],5,0.6824705383890464,False,1.8
[[ 1.48773963  0.0436542   0.02718211  1.40695977 -0.19841924 -0.08708909]],5,0.6645726161777592,False,1.82
[[ 1.51686204  0.03881724  0.02537826  1.50531491 -0.28557493 -0.09308931]],1,0.687770996103142,False,1.84
[[ 1.54715395  0.0330163   0.0234691   1.52391426 -0.29487305 -0.09757338]],1,0.710824776086167,False,1.86
[[ 1.57782015  0.02700789  0.02148561  1.54274464 -0.30633418 -0.10051395]],1,0.7336189686207409,False,1.8800000000000001
[[ 1.60886533  0.02074794  0.01945925  1.5618148  -0.32004377 -0.10184711]],1,0.7559759982630385,False,1.9000000000000001
[[ 1.64029441  0.01419043  0.01742305  1.58113507 -0.33611181 -0.10148036]],1,0.777643783934409,False,1.92
[[ 1.67211248  0.00728685  0.01541218  1.60071737 -0.35467374 -0.09929169]],1,0.7981710538139077,False,1.94
"[[ 1.70432494e+00 -1.42225085e-05  1.34645406e-02  1.62057523e+00
  -3.75891534e-01 -9.51284312e-02]]",1,0.7580883797251473,False,1.96
[[ 1.73693743 -0.00776777  0.01162143  1.64072379 -0.39995478 -0.08880608]],1,0.7120203425315071,False,1.98
[[ 1.76995594 -0.01603283  0.00992813  1.66117976 -0.42708185 -0.0801072 ]],-5,0.7587294320814102,False,2.0
[[ 1.80218683 -0.02367342  0.00843554  1.56196002 -0.33748949 -0.06873288]],-5,0.793797591641256,False,2.02
[[ 1.83243616 -0.02955055  0.00719361  1.46301299 -0.25061876 -0.05513863]],-5,0.818320535743772,False,2.04
