States,Force,Reward,Terminated,Time
[[0.         0.08412421 0.01368642 0.         0.         0.        ]],10,0.6058068739949687,False,0.0
[[ 0.00196468  0.0824783   0.0133906   0.19648214 -0.16471936 -0.02946953]],10,0.5432059240670918,False,0.02
[[ 0.00786038  0.0775252   0.01251667  0.3931283  -0.33097335 -0.05758563]],10,0.43600917341643053,False,0.04
[[ 0.01769198  0.06921898  0.0111051   0.59009846 -0.50028392 -0.08301484]],10,0.27981950977116693,False,0.06
[[ 0.03146749  0.05748352  0.00922258  0.78754373 -0.67414211 -0.104472  ]],10,0.0683057736663868,False,0.08
[[ 0.04919781  0.04221342  0.00696067  0.98559983 -0.85397807 -0.12076629]],10,0.0,False,0.1
[[ 0.0708963   0.0232757   0.00443322  1.18437784 -1.04111175 -0.1308759 ]],-40,0.8793529223683318,False,0.12
[[ 0.08657794  0.01051642  0.00176837  0.38384242 -0.23548731 -0.13516059]],10,0.7757024407612993,False,0.14
[[ 0.09625141  0.00384222 -0.00096525  0.58354888 -0.43232876 -0.13793552]],10,0.5407355739872712,False,0.16
[[ 0.10992214 -0.00679804 -0.00373363  0.78359125 -0.6323618  -0.1384016 ]],10,0.17412928338127243,False,0.18
[[ 0.12759812 -0.02148381 -0.00647714  0.9840923  -0.83712306 -0.13525071]],-40,0.8309429682681782,False,0.2
[[ 0.13929077 -0.03032877 -0.00910504  0.18525321 -0.04805914 -0.12696965]],10,0.7468377171293886,False,0.22
[[ 0.14500757 -0.03340138 -0.01156468  0.38644398 -0.25932701 -0.11897098]],10,0.5564699333133668,False,0.24
[[ 0.15474967 -0.04071257 -0.01385783  0.58780616 -0.4721978  -0.11007143]],-40,0.6716810051367081,False,0.26
[[ 0.15852521 -0.04233042 -0.01593158 -0.21023492  0.31033303 -0.09730337]],10,0.7686590318864437,False,0.28
[[ 0.15633565 -0.03826171 -0.01778798 -0.00874247  0.09686084 -0.08868429]],10,0.75872824504606,False,0.3
[[ 0.15817509 -0.03844869 -0.01948787  0.19268744 -0.11551704 -0.08140147]],10,0.6424297820128146,False,0.32
[[ 0.16404365 -0.04288647 -0.0210427   0.39419229 -0.32850329 -0.07392137]],10,0.41732243648943745,False,0.34
[[ 0.17394416 -0.05160403 -0.02243345  0.59590208 -0.54376634 -0.06475628]],-40,0.6436092868767352,False,0.36
[[ 0.17788768 -0.05469565 -0.02358159 -0.20151193  0.23433016 -0.0498302 ]],10,0.7053869004408023,False,0.38
[[ 0.17587716 -0.05218532 -0.02446907  0.00044714  0.01688962 -0.03911069]],10,0.6566639542898723,False,0.4
[[ 0.1779055  -0.05401827 -0.02514867  0.2023963  -0.20027902 -0.02879093]],10,0.49645323721939516,False,0.42
[[ 0.1839738  -0.06020589 -0.02561333  0.40446315 -0.41885524 -0.01737085]],-40,0.542601899856789,False,0.44
"[[ 1.84093096e-01 -6.08367929e-02 -2.57854343e-02 -3.92525635e-01
   3.55704257e-01  2.15269935e-04]]",10,0.669578783506963,False,0.46
[[ 0.178264   -0.05591616 -0.02566072 -0.19040771  0.13666203  0.01199961]],10,0.6846923075877849,False,0.48
[[ 0.17647626 -0.05536376 -0.0253108   0.0116307  -0.08139653  0.02298264]],-40,0.22954555586730874,False,0.5
[[ 0.16873485 -0.04920675 -0.02471086 -0.78584489  0.6976975   0.03644385]],10,0.5291832764959643,False,0.52
[[ 0.15503401 -0.03739146 -0.02390887 -0.58429892  0.48456731  0.04314224]],10,0.720431247913249,False,0.54
[[ 0.14536084 -0.02979962 -0.02300561 -0.38306028  0.27509798  0.04678413]],10,0.8080802309226606,False,0.56
[[ 0.13971036 -0.02637377 -0.02204863 -0.18200715  0.06769152  0.04876181]],10,0.7941206101016778,False,0.58
[[ 0.13808024 -0.02708948 -0.02105603  0.01899912 -0.13934235  0.05060431]],-40,0.4103742096756502,False,0.6
[[ 0.13047178 -0.02195608 -0.02001801 -0.77989173  0.65306927  0.05288775]],10,0.6806513937878866,False,0.62
[[ 0.1168806  -0.01093298 -0.01896673 -0.57929138  0.44997364  0.05161247]],10,0.8513393374210263,False,0.64
[[ 0.10729793 -0.00393296 -0.0179742  -0.37901892  0.25049913  0.04724043]],10,0.9267815981825702,False,0.66
[[ 0.10171856 -0.00089969 -0.01708816 -0.17893753  0.05302081  0.04121493]],10,0.9087134855836213,False,0.68
[[ 0.10014015 -0.00181009 -0.01632635  0.02110266 -0.14415256  0.03507758]],10,0.7962445169148921,False,0.7000000000000001
[[ 0.10256341 -0.00667512 -0.01567541  0.22125429 -0.34272368  0.03038442]],10,0.5858590455160486,False,0.72
[[ 0.10899204 -0.01553945 -0.01509139  0.42166284 -0.54435321  0.02862431]],-40,0.8104048600890045,False,0.74
[[ 0.10943273 -0.0184764  -0.01450657 -0.37756922  0.25040561  0.03010821]],10,0.884587740885671,False,0.76
[[ 0.10388793 -0.01551367 -0.01389349 -0.17692877  0.04605425  0.03105094]],10,0.8598093772524587,False,0.78
[[ 0.10235536 -0.01663245 -0.01326528  0.0236781  -0.15802944  0.03188094]],-40,0.4989335353998274,False,0.8
[[ 0.09483574 -0.01183994 -0.01261384 -0.77567844  0.63763056  0.03297235]],10,0.7578507405865985,False,0.8200000000000001
[[ 0.08132514 -0.00109734 -0.01197128 -0.57544756  0.43736983  0.03063402]],10,0.8761263436275891,False,0.84
[[ 0.07181561  0.00567927 -0.01141    -0.37554978  0.24076713  0.02507273]],10,0.9229633320674936,False,0.86
[[ 0.06630188  0.0085469  -0.01098026 -0.17584309  0.04619525  0.01773118]],10,0.9083428218152483,False,0.88
[[ 0.06478164  0.00752936 -0.01070239  0.02382632 -0.14803407  0.01014464]],10,0.8315581618554024,False,0.9
[[ 0.06725572  0.00261649 -0.01056576  0.2236145  -0.34361959  0.00386318]],10,0.6419587846194185,False,0.92
"[[ 7.37280097e-02 -6.23555374e-03 -1.05292003e-02  4.23670471e-01
  -5.42221753e-01  3.76964409e-04]]",-40,0.8595368945748207,False,0.9400000000000001
"[[ 7.42048461e-02 -9.09642335e-03 -1.05296658e-02 -3.75965750e-01
   2.55923643e-01 -2.36933179e-04]]",10,0.9338232391679775,False,0.96
[[ 0.06868853 -0.0059906  -0.0105453  -0.17568587  0.0548813  -0.00153004]],10,0.9119518548260548,False,0.98
[[ 0.06717713 -0.006898   -0.01059382  0.02455224 -0.14568341 -0.00326695]],10,0.7933168480933492,False,1.0
[[ 0.06967135 -0.01182619 -0.01066851  0.22490056 -0.34748321 -0.00388896]],10,0.5745786429773931,False,1.02
[[ 0.07617486 -0.02081671 -0.01073196  0.42550328 -0.55218718 -0.0019042 ]],-40,0.810394135761661,False,1.04
[[ 0.07669477 -0.02394436 -0.01071716 -0.37348426  0.23915552  0.00363759]],10,0.8773228957747262,False,1.06
[[ 0.07123375 -0.02123686 -0.01059855 -0.17263368  0.03177689  0.00806529]],10,0.8427847951894855,False,1.08
[[ 0.06978927 -0.02267176 -0.01039569  0.02819436 -0.17537118  0.01232068]],-40,0.5109431882538698,False,1.1
[[ 0.06236277 -0.01826107 -0.01009714 -0.77088315  0.61679845  0.01720766]],10,0.7612300735738688,False,1.12
[[ 0.04895052 -0.00796714 -0.00973617 -0.57040327  0.41329696  0.01827269]],10,0.9118995008682402,False,1.1400000000000001
[[ 0.03954459 -0.00170633 -0.00938643 -0.37022961  0.21322081  0.01631522]],10,0.9626859614676064,False,1.16
[[ 0.03414024  0.00057359 -0.00909403 -0.17022042  0.01492746  0.01279088]],10,0.9281862473059541,False,1.18
[[ 0.03273569 -0.00110869 -0.00887493  0.02977709 -0.18328567  0.00924662]],10,0.7940241004874384,False,1.2
[[ 0.03533227 -0.00676868 -0.00871394  0.22991652 -0.38312442  0.00723346]],10,0.5606799994336424,False,1.22
[[ 0.04193427 -0.01645555 -0.00856555  0.43034207 -0.58624131  0.00821958]],-40,0.8478981665727631,False,1.24
[[ 0.04254906 -0.02024916 -0.00835711 -0.36883062  0.20655894  0.01293486]],10,0.8994802439425486,False,1.26
"[[ 3.71798200e-02 -1.81836959e-02 -8.05639378e-03 -1.68105745e-01
   1.20442623e-04  1.70288567e-02]]",10,0.8503085878533988,False,1.28
[[ 0.03582483 -0.02024479 -0.00767508  0.03261903 -0.2063824   0.02125268]],-40,0.565346862405457,False,1.3
[[ 0.0284858  -0.01644953 -0.00719595 -0.76655393  0.58620589  0.02639499]],10,0.8014730769841291,False,1.32
[[ 0.01515956 -0.00676637 -0.00664604 -0.56612858  0.38276578  0.02802982]],10,0.9384396568503626,False,1.34
[[ 0.00583875 -0.00111801 -0.00609285 -0.36598904  0.18245604  0.0269574 ]],10,0.9757560408068132,False,1.36
[[ 0.00051906  0.00054169 -0.00557596 -0.16599076 -0.01638251  0.02465481]],10,0.9267854366883498,False,1.3800000000000001
[[-0.0008008  -0.0017749  -0.00510449  0.03402034 -0.21545999  0.02267581]],10,0.7773487269892965,False,1.4000000000000001
[[ 0.00188098 -0.00808967 -0.00465647  0.23419758 -0.41647996  0.02256216]],-40,0.8065993199051849,False,1.42
[[-0.0014312  -0.00845243 -0.0041848  -0.56541295  0.38016021  0.02466256]],10,0.9424274882475404,False,1.44
[[-0.01073705 -0.00286817 -0.00368294 -0.36520721  0.17864547  0.0251975 ]],10,0.9818186695076965,False,1.46
[[-0.0160404  -0.00129705 -0.00318487 -0.16513879 -0.02143635  0.02453852]],10,0.9256703235108724,False,1.48
[[-0.01734249 -0.0037275  -0.00269899  0.03494628 -0.22179884  0.02423962]],-40,0.6570650283876556,False,1.5
"[[-2.46420201e-02 -1.75343775e-04 -2.20887005e-03 -7.64923611e-01
   5.77255704e-01  2.45723038e-02]]",10,0.8128101642279723,False,1.52
[[-0.03794178  0.00938799 -0.00173814 -0.56511456  0.37975169  0.02190511]],10,0.9027256769160299,False,1.54
[[-0.04724863  0.01503639 -0.00135189 -0.36560873  0.18549419  0.01635863]],10,0.9314429609201993,False,1.56
[[-0.05256715  0.01681839 -0.00109318 -0.16625584 -0.00716847  0.00940535]],10,0.8999597974554846,False,1.58
[[-0.05389882  0.01474897 -0.00097478  0.03310301 -0.19993302  0.00258678]],10,0.8069819801025593,False,1.6
[[-0.05124193  0.00880909 -0.00097855  0.23262644 -0.39449392 -0.00255975]],10,0.640868690150673,False,1.62
[[-0.04459167 -0.00105375 -0.00105626  0.43246382 -0.59249534 -0.00457548]],-40,0.9344913552022454,False,1.6400000000000001
[[-0.04394094 -0.00491749 -0.00113753 -0.36736464  0.20583806 -0.00329513]],10,0.984664384239123,False,1.6600000000000001
[[-0.04928672 -0.00281515 -0.00119281 -0.16722684  0.00454752 -0.0023726 ]],10,0.9385125552429667,False,1.68
[[-0.05063004 -0.00473528 -0.00123278  0.03290745 -0.19669484 -0.00150385]],10,0.7947214562209433,False,1.7
[[-0.04796942 -0.01069407 -0.00124297  0.23319162 -0.39960186  0.00085887]],-40,0.7982078744434523,False,1.72
[[-0.05130066 -0.01073735 -0.00118155 -0.56631521  0.39526863  0.00529112]],10,0.94037310260605,False,1.74
[[-0.06062372 -0.00486573 -0.00104767 -0.36602764  0.19230055  0.00773539]],10,0.9848821812141856,False,1.76
[[-0.06594274 -0.00303463 -0.00088156 -0.16588653 -0.0090653   0.00876917]],10,0.9329407429365026,False,1.78
[[-0.06725913 -0.00522909 -0.00069598  0.03426157 -0.21054288  0.00994151]],-40,0.6472613943129748,False,1.8
"[[-7.45717819e-02 -1.46193217e-03 -4.78460259e-04 -7.65552394e-01
   5.87531310e-01  1.15677125e-02]]",10,0.8157377740058415,False,1.82
"[[-8.78836479e-02  8.29854423e-03 -2.56822743e-04 -5.65697378e-01
   3.89208907e-01  9.97786887e-03]]",10,0.9078917466247576,False,1.84
"[[-9.72017428e-02  1.41288365e-02 -9.95109250e-05 -3.66151623e-01
   1.94245075e-01  5.36845406e-03]]",10,0.9383778316423145,False,1.86
"[[-1.02530779e-01  1.60797557e-02 -5.24672858e-05 -1.66765456e-01
   9.91035905e-04 -7.95993578e-04]]",10,0.9083689220827383,False,1.8800000000000001
"[[-1.03872366e-01  1.41685584e-02 -1.31448015e-04  3.26198878e-02
  -1.92250946e-01 -6.97501125e-03]]",10,0.8167267083602029,False,1.9000000000000001
"[[-1.01224928e-01  8.37846672e-03 -3.21274955e-04  2.32163218e-01
  -3.87178932e-01 -1.16275946e-02]]",10,0.649756389545951,False,1.92
"[[-9.45837815e-02 -1.34086003e-03 -5.76565557e-04  4.32014338e-01
  -5.85442588e-01 -1.32876046e-02]]",-40,0.9320960847212865,False,1.94
[[-0.09394195 -0.00506543 -0.00082946 -0.36780536  0.21271737 -0.01176456]],10,0.9849387720467727,False,1.96
[[-0.0992965  -0.00282643 -0.00105276 -0.1676645   0.01134919 -0.01072396]],10,0.9414263240166658,False,1.98
[[-0.10064859 -0.00461055 -0.00125955  0.03246761 -0.18988    -0.00985499]],10,0.8004013998784691,False,2.0
[[-0.09799683 -0.01043216 -0.00143774  0.23274451 -0.39268441 -0.00760776]],-40,0.7926751044393014,False,2.02
[[-0.10133714 -0.01033515 -0.00154798 -0.56677651  0.40239642 -0.00343139]],10,0.9375355674115994,False,2.04
[[-0.1106696  -0.00431825 -0.00159193 -0.36650724  0.19971831 -0.00134572]],10,0.9849206999887501,False,2.06
[[-0.11599845 -0.00233505 -0.00161212 -0.1663904  -0.00125567 -0.00080354]],10,0.9362100737419679,False,2.08
[[-0.11732521 -0.00436853 -0.00162404  0.03372741 -0.20223727 -0.00025789]],10,0.7900015295791643,False,2.1
[[-0.11464832 -0.01043601 -0.00161208  0.23399953 -0.40493797  0.00183784]],-40,0.8014984052395793,False,2.12
[[-0.1179635  -0.01058424 -0.00153352 -0.56551609  0.39010095  0.00603525]],10,0.9411839291393372,False,2.14
[[-0.12727062 -0.00481481 -0.00138654 -0.36523231  0.18724215  0.00830816]],10,0.9833137601648446,False,2.16
[[-0.13257375 -0.00308415 -0.00121034 -0.16509121 -0.01405839  0.00921157]],10,0.9290199031136316,False,2.18
[[-0.1338742  -0.00537819 -0.00101687  0.03506072 -0.21551511  0.01029568]],-40,0.6509504426394721,False,2.2
[[-0.14117079 -0.00171065 -0.00079279 -0.7647452   0.58253417  0.01187612]],10,0.8198052299900619,False,2.22
[[-0.1544664   0.00794928 -0.00056511 -0.5648787   0.38414387  0.01028138]],10,0.9104451236161528,False,2.24
[[-0.16376797  0.01367721 -0.00040142 -0.36531715  0.18906582  0.00570994]],10,0.9393628458611024,False,2.2600000000000002
[[-0.16908013  0.015523   -0.00034678 -0.1659107  -0.004351   -0.00037028]],10,0.9076654903496381,False,2.2800000000000002
[[-0.17040438  0.01350292 -0.00041601  0.03349936 -0.19780533 -0.00641731]],10,0.8141445845016475,False,2.3000000000000003
[[-0.16773907  0.0075992  -0.00059297  0.23307153 -0.39299494 -0.01089081]],10,0.6381663785810805,False,2.32
[[-0.16107944 -0.00223946 -0.00083136  0.43295502 -0.59156739 -0.01232806]],-40,0.9300441234371354,False,2.34
[[-0.16041841 -0.00609017 -0.00106229 -0.36682578  0.20621581 -0.01051416]],10,0.9798715907802714,False,2.36
[[-0.16575296 -0.00398534 -0.0012573  -0.16664251  0.00442255 -0.00913455]],10,0.9329708423419237,False,2.38
[[-0.16708414 -0.00591279 -0.00142836  0.03353737 -0.19729734 -0.00786029]],10,0.7880710936644617,False,2.4
[[-0.16441047 -0.0118882  -0.00156206  0.23386681 -0.40065728 -0.00514348]],-40,0.7931247302627958,False,2.42
"[[-1.67727685e-01 -1.19574134e-02 -1.61700921e-03 -5.65588087e-01
   3.93731727e-01 -3.49727645e-04]]",10,0.9343025545290775,False,2.44
[[-0.17703573 -0.00612084 -0.00159307 -0.3652532   0.19033343  0.00237901]],10,0.9774532124431453,False,2.46
[[-0.18233878 -0.00433338 -0.00153141 -0.1650625  -0.01146288  0.00367592]],10,0.9237922049590166,False,2.48
[[-0.18363817 -0.0065801  -0.00144525  0.03513698 -0.21337124  0.00508983]],-10,0.9607161889754312,False,2.5
[[-0.18493241 -0.00887803 -0.00131873 -0.16454477 -0.0165942   0.00772476]],10,0.90396230943973,False,2.52
[[-0.18621968 -0.01124741 -0.00113292  0.03583217 -0.22051516  0.01101676]],-40,0.6365201590273659,False,2.54
[[-0.19349838 -0.0077064  -0.00087028 -0.76372832  0.57488634  0.01500178]],10,0.8510355222866762,False,2.56
"[[-2.06771348e-01  1.77498148e-03 -5.57210925e-04 -5.63628679e-01
   3.73910250e-01  1.57252696e-02]]",10,0.9400414799725512,False,2.58
"[[-2.16045460e-01  7.27104110e-03 -2.59857261e-04 -3.63818801e-01
   1.76084792e-01  1.36657726e-02]]",10,0.9656884000609962,False,2.6
"[[-2.21325042e-01  8.82831245e-03 -1.92966973e-05 -1.64149983e-01
  -2.02511955e-02  1.03010440e-02]]",10,0.9276823028533194,False,2.62
"[[-2.22611349e-01  6.45953098e-03  1.53821466e-04  3.55352065e-02
  -2.16806313e-01  7.18152941e-03]]",10,0.8258896070686246,False,2.64
"[[-2.19902479e-01  1.43235332e-04  2.79887981e-04  2.35393258e-01
  -4.15283023e-01  5.84736215e-03]]",-40,0.8502652987581735,False,2.66
"[[-2.23194105e-01 -1.68650841e-04  4.03179495e-04 -5.64553795e-01
   3.84067814e-01  6.51036673e-03]]",10,0.9425422688396129,False,2.68
[[-0.23248598  0.00552071  0.00052709 -0.36467147  0.18527397  0.00551583]],10,0.9697976694822473,False,2.7
[[-0.23778195  0.00725294  0.00061427 -0.16493651 -0.01192715  0.00309226]],10,0.9344648083612009,False,2.72
[[-0.23908338  0.00504284  0.00065158  0.03480803 -0.20924505  0.00078882]],10,0.8263991652429831,False,2.74
"[[-2.36388518e-01 -1.12903113e-03  6.56933220e-04  2.34718535e-01
  -4.08385763e-01  1.49016349e-04]]",-40,0.8400358439257611,False,2.7600000000000002
[[-0.23969315 -0.00130899  0.00067247 -0.56518073  0.39037615  0.00141758]],10,0.943623204852134,False,2.7800000000000002
[[-0.24899714  0.00450135  0.00069971 -0.36525621  0.19107416  0.00093049]],10,0.9730470199467822,False,2.8000000000000003
[[-0.25430441  0.00634503  0.00069964 -0.16548301 -0.00657162 -0.00106042]],10,0.9395641682754545,False,2.82
[[-0.25561643  0.00423813  0.00065759  0.03429544 -0.20427069 -0.00300715]],10,0.8277176022523414,False,2.84
[[-0.25293151 -0.00183755  0.00058998  0.23423542 -0.40373086 -0.00336428]],-10,0.9251622732781656,False,2.86
[[-0.25024517 -0.00793136  0.00054129  0.03443945 -0.2060907  -0.00110456]],-40,0.6334863167857299,False,2.88
"[[-2.57553158e-01 -4.08950084e-03  5.53588746e-04 -7.65265892e-01
   5.90571035e-01  2.05901704e-03]]",10,0.8230187529712897,False,2.9
[[-0.2708583   0.00571881  0.00059873 -0.56531081  0.39095611  0.00183078]],10,0.9155667780833124,False,2.92
[[-0.28016764  0.01157129  0.0006064  -0.36566319  0.19471966 -0.00145445]],10,0.9462964800526724,False,2.94
"[[-2.85485883e-01  1.35191327e-02  5.29900143e-04 -1.66174046e-01
   2.11669770e-04 -6.33425447e-03]]",10,0.9165532503483153,False,2.96
[[-0.28681461  0.01157994  0.00035269  0.03331493 -0.19426931 -0.01126606]],10,0.8250966643144049,False,2.98
"[[-2.84152230e-01  5.73718263e-03  8.92199826e-05  2.32962013e-01
  -3.90425214e-01 -1.47060890e-02]]",10,0.6354487726204632,False,3.0
"[[-2.77494075e-01 -4.05927266e-03 -2.15800426e-04  4.32916173e-01
  -5.89907596e-01 -1.51881174e-02]]",-40,0.9250070007091943,False,3.02
[[-0.27683309 -0.007886   -0.00049425 -0.36679072  0.20695177 -0.01240156]],10,0.975077598210604,False,3.04
[[-0.28216625 -0.00577519 -0.0007179  -0.16653807  0.00428496 -0.01011246]],10,0.9277102553062846,False,3.06
[[-0.28349464 -0.00771411 -0.00089948  0.03371131 -0.19830614 -0.00793481]],-10,0.9589355405184221,False,3.08
[[-0.28481697 -0.00971616 -0.00102751 -0.16593109 -0.00204235 -0.00474196]],10,0.9082239894137506,False,3.1
[[-0.28613168 -0.01179808 -0.00108735  0.03447261 -0.20629118 -0.00111717]],-40,0.6186113740677494,False,3.12
[[-0.29343738 -0.00797462 -0.00106559 -0.76507069  0.58893848  0.00300923]],10,0.8388460098320487,False,3.14
[[-0.30673713  0.0017876  -0.00099278 -0.56496637  0.38796948  0.00365927]],10,0.9312885380517741,False,3.16
[[-0.31603804  0.00756631 -0.00093916 -0.36516241  0.19031871  0.00132289]],10,0.960383528809437,False,3.18
[[-0.32134465  0.00941146 -0.00095002 -0.165511   -0.00566702 -0.00253395]],10,0.9272713874441079,False,3.2
[[-0.32265845  0.00733936 -0.00104035  0.034145   -0.2016928  -0.00636475]],10,0.8307058891655864,False,3.22
[[-0.31997777  0.00133211 -0.00119412  0.23396246 -0.39946244 -0.00862484]],10,0.6008882747899429,False,3.24
[[-0.31329789 -0.00866178 -0.0013651   0.43408828 -0.60062482 -0.00785433]],-40,0.9079785057865899,False,3.2600000000000002
[[-0.31261153 -0.01272177 -0.00148192 -0.36542089  0.19430621 -0.00352976]],10,0.9525452906410689,False,3.2800000000000002
[[-0.31791539 -0.01088301 -0.00151279 -0.16497708 -0.01030091  0.00032605]],10,0.8979804174930321,False,3.3000000000000003
[[-0.31921056 -0.01313441 -0.00146834  0.0354744  -0.21499545  0.00426149]],-40,0.6225855946625319,False,3.3200000000000003
[[-0.32649561 -0.00949079 -0.00133443 -0.76400796  0.57964348  0.00886126]],10,0.852336568310963,False,3.34
"[[-3.39773514e-01  7.92877360e-05 -1.13946576e-03 -5.63842247e-01
   3.78030702e-01  1.00461048e-02]]",10,0.9424458726734123,False,3.36
[[-0.34905124  0.00565176 -0.00095158 -0.36396735  0.17961315  0.00838812]],10,0.9687824354457042,False,3.38
[[-0.35433316  0.00727406 -0.00081308 -0.1642354  -0.01726844  0.00536134]],10,0.9323030929816863,False,3.4
