States,Force,Reward,Terminated,Time
[[0.         0.11748053 0.01004716 0.         0.         0.        ]],40,0.0,False,0.0
[[ 0.00793459  0.11012457  0.00944878  0.79358689 -0.73665352 -0.05866303]],-40,0.5584090710917471,False,0.02
[[ 0.01578428  0.10367717  0.00807363 -0.00865152  0.09199647 -0.07918939]],40,0.1594462490185411,False,0.04
[[ 0.02355504  0.09807676  0.00596833  0.78581957 -0.65273597 -0.13063905]],1,0.23298772525581624,False,0.06
[[ 0.03943644  0.08520615  0.00302445  0.80239867 -0.63511977 -0.16315361]],40,0.0,False,0.08
"[[ 6.34459846e-02  6.49105447e-02 -6.13812292e-04  1.59882766e+00
  -1.39678343e+00 -1.98248370e-01]]",-40,0.42919965695398654,False,0.1
[[ 0.08740861  0.0451592  -0.00472311  0.79743321 -0.57873047 -0.21292012]],40,0.0,False,0.12
[[ 0.11134021  0.02578456 -0.00917814  1.59591296 -1.3604748  -0.23092035]],-40,0.558453067993359,False,0.14
[[ 0.13525293  0.00665907 -0.01388577  0.79543933 -0.55292233 -0.23947512]],40,0.0,False,0.16
[[ 0.15916104 -0.01236386 -0.01873852  1.59547809 -1.35061195 -0.24476283]],-40,0.4202378835108584,False,0.18
[[ 0.18307822 -0.03142456 -0.02363414  0.79639746 -0.55676218 -0.24386315]],40,0.0,False,0.2
[[ 0.20701716 -0.05065363 -0.02847792  1.59752551 -1.36692947 -0.24005111]],-40,0.2056099428136342,False,0.22
[[ 0.23099309 -0.07020778 -0.03315504  0.80030522 -0.5902996  -0.22609632]],40,0.0,False,0.24
[[ 0.25501703 -0.09020463 -0.0375806   1.60203147 -1.40969046 -0.21661249]],-40,0.0,False,0.26
[[ 0.27910581 -0.11082283 -0.04162163  0.80717453 -0.65456525 -0.18515531]],1,0.0,False,0.28
[[ 0.29549111 -0.12451105 -0.04506155  0.8314278  -0.71504167 -0.15828209]],-40,0.30294121061687324,False,0.3
[[ 0.30419341 -0.13143663 -0.04775415  0.03893333  0.02160037 -0.11015376]],-40,0.0,False,0.32
[[ 0.29704816 -0.1236405  -0.0494787  -0.75360466  0.75921434 -0.06365954]],1,0.0,False,0.34
[[ 0.28221871 -0.10905299 -0.05050421 -0.72941587  0.70051444 -0.03976656]],1,0.020028756346634424,False,0.36
[[ 0.26786852 -0.09558214 -0.05110322 -0.70567771  0.64748397 -0.02095192]],1,0.12653259106974207,False,0.38
[[ 0.25398871 -0.08311834 -0.05137385 -0.68237422  0.59974813 -0.00687373]],1,0.22009834784102056,False,0.4
