States,Force,Reward,Terminated,Time
[[0.         0.01473302 0.10053776 0.         0.         0.        ]],-40,0.0,False,0.0
[[-0.00800576  0.02261775  0.10084182 -0.80061157  0.78921889  0.02945443]],0,0.0,False,0.02
[[-0.02402818  0.03833368  0.10169823 -0.80172596  0.78342771  0.05529291]],0,0.0,False,0.04
[[-0.04007863  0.05399669  0.10301826 -0.80341516  0.78391532  0.07583847]],0,0.0,False,0.06
[[-0.0561686   0.06973181  0.10469716 -0.80567629  0.7906334   0.09119098]],0,0.0,False,0.08
[[-0.07230949  0.08566355  0.10663161 -0.80850773  0.80358199  0.10139801]],40,0.21300729980081118,False,0.1
[[-0.08052624  0.09394398  0.10875086 -0.01329773  0.02517326  0.11009874]],-10,0.13426417806570637,False,0.12
[[-0.08282535  0.09663027  0.1110056  -0.21662329  0.24355943  0.11534302]],-10,0.0,False,0.14
[[-0.08919188  0.10369605  0.11335803 -0.42005429  0.46339389  0.11960987]],0,0.0,False,0.16
[[-0.09763349  0.11319948  0.11577812 -0.4241641   0.48753855  0.12194938]],0,0.0,False,0.18
[[-0.10616077  0.1232218   0.11821748 -0.42862326  0.51531616  0.1215095 ]],0,0.0,False,0.2
[[-0.11478084  0.13383773  0.12061874 -0.43344479  0.54693708  0.11810394]],40,0.0,False,0.22
[[-0.11553105  0.13724201  0.12289196  0.35835557 -0.20619506  0.10906826]],-10,0.0,False,0.24
[[-0.11040905  0.13543175  0.12503135  0.15384831  0.02500732  0.10508406]],-10,0.0,False,0.26
[[-0.10937716  0.13824113  0.12709891 -0.05066633  0.25603093  0.10163914]],0,0.0,False,0.28
[[-0.11044407  0.14371207  0.12908471 -0.05605593  0.2913813   0.096721  ]],0,0.0,False,0.3
[[-0.11162075  0.14991014  0.13095793 -0.06164765  0.32879578  0.09032904]],0,0.0,False,0.32
[[-0.11291147  0.15687982  0.13268593 -0.06746389  0.36859838  0.08214524]],40,0.0,False,0.34
[[-0.10636056  0.1568379   0.13417103  0.72255552 -0.37287356  0.06652564]],-10,0.0,False,0.36
[[-0.09395888  0.15174004  0.13543697  0.51762067 -0.13721737  0.06038645]],-10,0.0,False,0.38
[[-0.08565555  0.15134199  0.13659458  0.31271377  0.09735984  0.05545748]],-10,0.0,False,0.4
[[-0.08145047  0.15563745  0.13765374  0.10778611  0.33238878  0.05030037]],40,0.0,False,0.42
[[-0.07139337  0.1548455   0.13854186  0.89794091 -0.41173535  0.0386982 ]],-10,0.0,False,0.44
[[-0.0554833   0.14895576  0.13927189  0.69307631 -0.17757778  0.03464259]],-10,0.0,False,0.46
[[-0.04367006  0.14773384  0.13993642  0.48825065  0.05529935  0.03191024]],-10,0.0,False,0.48
[[-0.03595336  0.1511695   0.14054737  0.28341227  0.28843957  0.02903902]],40,0.0,False,0.5
[[-0.02237975  0.14945543  0.1410586   1.07398517 -0.46009271  0.02232723]],-10,0.0,False,0.52
[[-0.00294718  0.14257459  0.14148724  0.86928539 -0.22838657  0.02092297]],-10,0.0,False,0.54
[[0.01239204 0.14030916 0.14190633 0.66464227 0.00170218 0.02113441]],-10,0.0,False,0.56
[[0.0236385  0.1426423  0.14233346 0.45999871 0.23173289 0.02147408]],-10,0.0,False,0.58
[[0.0307916  0.14958853 0.14275615 0.25529764 0.46326735 0.0204488 ]],40,0.0,False,0.6
[[ 0.04380353  0.15136099  0.14311184  1.0458567  -0.28581276  0.01496263]],-10,0.0,False,0.62
[[ 0.06267215  0.14797396  0.14338954  0.84101194 -0.05308562  0.01300121]],-10,0.0,False,0.64
[[0.07744409 0.14923493 0.1436347  0.63617928 0.17924444 0.01146248]],-10,0.0,False,0.66
[[0.08811905 0.15515146 0.14384097 0.43130706 0.41272673 0.00886882]],40,0.0,False,0.68
"[[ 1.04646629e-01  1.55947777e-01  1.43937637e-01  1.22143316e+00
  -3.32994908e-01  7.17462875e-04]]",-10,0.0,False,0.7000000000000001
[[ 0.12702585  0.1516306   0.14391921  1.01649665 -0.09895815 -0.00233851]],-10,0.0,False,0.72
[[ 0.14530664  0.15198516  0.14384811  0.81158109  0.13443484 -0.00479268]],-10,0.0,False,0.74
[[ 0.15948891  0.15701401  0.14372169  0.60663741  0.36872617 -0.00811303]],0,0.0,False,0.76
[[ 0.17156136  0.16478988  0.14349917  0.60056465  0.40940257 -0.0146388 ]],40,0.0,False,0.78
[[ 0.19146578  0.16559238  0.14305846  1.38985922 -0.32901769 -0.02957865]],-10,0.0,False,0.8
[[ 0.2172112   0.16138949  0.14240041  1.18468858 -0.09147335 -0.03605849]],-10,0.0,False,0.8200000000000001
[[ 0.23885342  0.16193039  0.14161813  0.97953343  0.14561143 -0.04223686]],-10,0.0,False,0.84
[[ 0.25639238  0.16722093  0.14070352  0.77435502  0.38373883 -0.04952173]],0,0.0,False,0.86
