States,Force,Reward,Terminated,Time
[[0.         0.13429704 0.14998365 0.         0.         0.        ]],-40,0.0,False,0.0
[[-0.00802261  0.14249924  0.15000774 -0.80219037  0.82041455  0.00211026]],-10,0.0,False,0.02
[[-0.02611005  0.1612161   0.15005514 -1.00657726  1.05225206  0.00173209]],5,0.0,False,0.04
[[-0.04530441  0.18169946  0.15002186 -0.91300407  0.99759598 -0.00636976]],5,0.0,False,0.06
[[-0.06263583  0.20117928  0.14974845 -0.82027382  0.95184593 -0.02226069]],40,0.0,False,0.08
[[-0.07118114  0.21311835  0.14891543 -0.03456081  0.2440286  -0.06298272]],5,0.0,False,0.1
[[-0.07096143  0.21766493  0.14737903  0.05649912  0.21103385 -0.09108557]],5,0.0,False,0.12
[[-0.06892238  0.22157523  0.145255    0.14737808  0.18037053 -0.12174077]],40,0.0,False,0.14
[[-0.05813345  0.21824188  0.14226311  0.93160524 -0.51410746 -0.17722792]],5,0.0,False,0.16
[[-0.03858837  0.2076356   0.13841773  1.02298008 -0.54720954 -0.20682694]],10,0.0,False,0.18
[[-0.01621875  0.19536567  0.13398445  1.21410275 -0.680713   -0.23581914]],5,0.0,False,0.2
[[ 0.00898774  0.18133147  0.12903552  1.30664935 -0.72361474 -0.25843932]],5,0.0,False,0.22
[[ 0.03605144  0.1663838   0.12367277  1.39982947 -0.77211124 -0.27717355]],5,0.0,False,0.24
[[ 0.06498541  0.15040755  0.11797575  1.49368337 -0.82653086 -0.2918301 ]],5,0.0,False,0.26
[[ 0.09580355  0.13328059  0.11202834  1.58825289 -0.88724869 -0.30216886]],5,0.0,False,0.28
[[ 0.12852058  0.11487285  0.10591963  1.68358034 -0.95468152 -0.30791052]],5,0.0,False,0.3
[[ 0.16315209  0.09504556  0.0997446   1.77970699 -1.02927931 -0.30875099]],-10,0.0,False,0.32
[[ 0.19671828  0.076639    0.09359868  1.57697546 -0.81233347 -0.30514316]],-10,0.0,False,0.34
[[ 0.22623361  0.06251795  0.08756356  1.37461618 -0.60051829 -0.29784503]],5,0.0,False,0.36
[[ 0.25470346  0.049594    0.08171151  1.47245805 -0.69260822 -0.28694074]],-10,0.250626027164685,False,0.38
[[ 0.2821365   0.03778364  0.07609555  1.27090615 -0.48908296 -0.27419949]],-10,0.46443344022094446,False,0.4
[[ 0.30554177  0.03000961  0.07075701  1.06966356 -0.28871508 -0.25944181]],-10,0.581087873457059,False,0.42
[[ 0.32492434  0.02622473  0.06572126  0.86861458 -0.08989209 -0.24417976]],5,0.5884700782289277,False,0.44
[[ 0.34328658  0.02341114  0.06099032  0.9676284  -0.19151128 -0.22904912]],5,0.5808005725544466,False,0.46
[[ 0.36363051  0.0185594   0.05655679  1.06679781 -0.29386167 -0.2142943 ]],-10,0.6944766780711641,False,0.48
[[ 0.38296     0.01464879  0.05241686  0.86617502 -0.09735644 -0.19968253]],5,0.6950783229876268,False,0.5
[[ 0.40127807  0.01166125  0.04856974  0.96565144 -0.20148313 -0.18509673]],-10,0.7621818256875634,False,0.52
[[ 0.41858699  0.00958577  0.04500953  0.76525343 -0.00610571 -0.17100354]],5,0.7713953341526797,False,0.54
[[ 0.43488837  0.00841806  0.04172515  0.86489277 -0.11064101 -0.15757627]],-10,0.7927373911510625,False,0.56
[[ 0.45018312  0.00816067  0.03870048  0.66458364  0.08498034 -0.14506733]],5,0.8108658707829942,False,0.58
[[ 0.46447143  0.00882314  0.03591393  0.76424285 -0.01859566 -0.1338106 ]],5,0.8142233612871285,False,0.6
[[ 0.48075293  0.00741928  0.03334199  0.86391675 -0.1218064  -0.12346355]],-10,0.8366286085707165,False,0.62
[[ 0.49602857  0.00694969  0.03097226  0.66365006  0.07488928 -0.11363013]],5,0.8499391976063954,False,0.64
[[ 0.51029871  0.00741955  0.02878992  0.76336071 -0.02779868 -0.10477615]],5,0.8491156557578414,False,0.66
[[ 0.52656315  0.0058389   0.02677714  0.8630934  -0.13031305 -0.09653378]],-10,0.8726001630813254,False,0.68
[[ 0.54182295  0.00520448  0.02492769  0.66289098  0.06688453 -0.08848648]],5,0.8823322475916039,False,0.7000000000000001
[[ 0.55607861  0.00551802  0.02323215  0.76267348 -0.03545287 -0.08119905]],5,0.8782364409533822,False,0.72
[[ 0.57233008  0.00378647  0.02167729  0.86248404 -0.13777474 -0.07427845]],-10,0.9030707204342686,False,0.74
[[ 0.58757851  0.00300336  0.02026201  0.66236423  0.05945175 -0.06728759]],5,0.9098449314914597,False,0.76
[[ 0.60182452  0.00316742  0.01898144  0.76223633 -0.04299203 -0.06086329]],-10,0.8885358377894891,False,0.78
[[ 0.615068    0.00428508  0.01782427  0.56210366  0.15487765 -0.05500518]],5,0.9061619014487751,False,0.8
[[ 0.62730805  0.00637059  0.01677253  0.66188769  0.05385709 -0.05037141]],5,0.91069036970227,False,0.8200000000000001
[[ 0.64154322  0.00644377  0.01580399  0.76162893 -0.04650212 -0.04655075]],5,0.9023644328755979,False,0.84
[[ 0.65777345  0.00450906  0.01491047  0.86140709 -0.14707854 -0.04273576]],-10,0.9284144290627231,False,0.86
[[ 0.67300009  0.00355554  0.0140978   0.66126253  0.05168259 -0.03851875]],5,0.9316367647281848,False,0.88
[[ 0.68722387  0.00357811  0.01336718  0.76111572 -0.04940017 -0.03459204]],-10,0.9105885129960045,False,0.9
[[ 0.70044478  0.00457984  0.01271271  0.56096936  0.14966638 -0.03096447]],5,0.9253225218395243,False,0.92
[[ 0.71266205  0.00657197  0.01212132  0.66074362  0.04970972 -0.02834286]],5,0.9275204232566345,False,0.9400000000000001
[[ 0.72687427  0.00657183  0.01157492  0.76047838 -0.04970613 -0.02633226]],5,0.917301013146493,False,0.96
[[ 0.74308144  0.00458155  0.01106923  0.86025262 -0.14944766 -0.02414075]],-10,0.9427909930343081,False,0.98
[[ 0.75828497  0.00358816  0.01061372  0.66010605  0.05005006 -0.0213733 ]],5,0.9444082452679152,False,1.0
[[ 0.77248561  0.0035848   0.01021267  0.75995849 -0.05037313 -0.0187573 ]],-10,0.9223086789282278,False,1.02
[[ 0.78568338  0.00457305  0.00986296  0.55981216  0.14927869 -0.01630099]],5,0.9357358862499977,False,1.04
[[ 0.7978775   0.0065628   0.00955405  0.65958675  0.04985005 -0.0147397 ]],5,0.9368974646957444,False,1.06
[[ 0.81206659  0.00657031  0.00926999  0.75932174 -0.04908932 -0.01368505]],-10,0.9132970885375994,False,1.08
[[ 0.82525046  0.00759889  0.00900642  0.55905891  0.15202828 -0.01275522]],5,0.9265855999732199,False,1.1
[[ 0.83742831  0.00965846  0.00875318  0.65871277  0.05408603 -0.01272085]],5,0.9281998178556171,False,1.12
[[ 0.85159868  0.0097658   0.00849407  0.75832342 -0.04333598 -0.01321374]],5,0.9182293725994581,False,1.1400000000000001
[[ 0.86776148  0.00792286  0.00822621  0.8579687  -0.14108263 -0.01346852]],-10,0.9385877589691258,False,1.16
[[ 0.882918    0.00711678  0.00796002  0.65768903  0.0604245  -0.01311479]],5,0.9409409939537632,False,1.18
