States,Force,Reward,Terminated,Time
[[ 0.          0.00074717 -0.16817062  0.          0.          0.        ]],40,0,False,0.0
[[ 0.00800019 -0.00694367 -0.16880026  0.80006505 -0.77005066 -0.06159194]],40,0,False,0.02
[[ 0.03200564 -0.03012885 -0.17052915  1.60056458 -1.55108228 -0.1075788 ]],10,0,False,0.04
[[ 0.06602774 -0.06306755 -0.17302813  1.80175844 -1.74494738 -0.14023907]],-40,0,False,0.06
[[ 0.09409352 -0.08995638 -0.1762478   1.00517844 -0.94525358 -0.18209925]],40,0,False,0.08
[[ 0.12221367 -0.11696209 -0.18002847  1.8066801  -1.75676948 -0.19375929]],-40,0,False,0.1
[[ 0.15041068 -0.14434172 -0.18417026  1.01353031 -0.98352126 -0.21948888]],10,0,False,0.12
[[ 0.17272346 -0.16627857 -0.18865657  1.21776956 -1.2112544  -0.22818712]],-40,0,False,0.14
[[ 0.18918554 -0.18301382 -0.1933255   0.42882716 -0.46411038 -0.23763393]],40,0,False,0.16
[[ 0.20577365 -0.20053031 -0.19808331  1.22972481 -1.28748445 -0.23798227]],-40,0,False,0.18
[[ 0.22250499 -0.2190188  -0.20278766  0.443887   -0.56376758 -0.23077344]],40,0,False,0.2
[[ 0.23938182 -0.23852838 -0.20740451  1.24343042 -1.38665728 -0.23133014]],-40,0,False,0.22
[[ 0.25642296 -0.25928317 -0.21176399  0.46127291 -0.69197771 -0.2020943 ]],-40,-10,True,0.24
