States,Force,Reward,Terminated,Time
[[ 0.         -0.13502849  0.1455741   0.          0.          0.        ]],-40,0,False,0.0
[[-0.00792591 -0.12817166  0.14710636 -0.79271044  0.68693295  0.15156585]],-40,0,False,0.02
[[-0.03171762 -0.10745242  0.15150534 -1.58678984  1.38863464  0.2834738 ]],-40,0,False,0.04
[[-0.07141345 -0.07243822  0.15819359 -2.38323307  2.1184242   0.37777668]],5,0,False,0.06
[[-0.11806675 -0.0313981   0.16617398 -2.28220631  1.98696545  0.42029317]],5,0,False,0.08
[[-0.16270679  0.00709851  0.17499986 -2.1819401   1.86421024  0.46201126]],5,0,False,0.1
[[-0.20535051  0.04323274  0.18463832 -2.08259633  1.75080895  0.50133135]],5,0,False,0.12
[[-0.24601751  0.07719548  0.19502988 -1.98428068  1.64709127  0.53718012]],5,0,False,0.14
[[-0.284729    0.10918148  0.20609802 -1.8870531   1.55313017  0.56891281]],5,0,False,0.16
[[-0.32150706  0.13938498  0.21775677 -1.79093837  1.46880962  0.59621132]],5,0,False,0.18
[[-0.35637396  0.16799653  0.2299163  -1.69593572  1.3938868   0.61899069]],5,0,False,0.2
[[-0.38935178  0.19520099  0.24248672 -1.60202672  1.32804429  0.63732037]],5,0,False,0.22
[[-0.42046212  0.22117648  0.25538053 -1.50918154  1.27093109  0.65136167]],40,-10,True,0.24
