States,Force,Reward,Terminated,Time
[[0.         0.16908418 0.03246    0.         0.         0.        ]],40,0.0,False,0.0
[[ 0.00789374  0.16205517  0.03160047  0.78952504 -0.7040575  -0.08467721]],5,0.0,False,0.02
[[ 0.02462314  0.14759772  0.02941542  0.88351498 -0.74270495 -0.13297796]],5,0.0,False,0.04
[[ 0.04323846  0.13230558  0.02631529  0.97812366 -0.78756275 -0.17618552]],5,0.0,False,0.06
[[ 0.06375246  0.11605225  0.02240217  1.07338848 -0.83886757 -0.21426573]],5,0.0,False,0.08
[[ 0.08617863  0.09870601  0.01777945  1.1693471  -0.89690523 -0.24712523]],5,0.0,False,0.1
[[ 0.11053121  0.08012895  0.01255293  1.26603645 -0.96200788 -0.27461676]],5,0.0,False,0.12
[[ 0.13682519  0.06017612  0.00683183  1.36349107 -1.03454789 -0.29654928]],5,0.0,False,0.14
"[[ 1.65076160e-01  3.86947632e-02  7.29481866e-04  1.46174082e+00
  -1.11492732e+00 -3.12704658e-01]]",5,0.0,False,0.16
[[ 0.19530027  0.01552398 -0.00563637  1.5608075  -1.20356103 -0.32286336]],5,0.0,False,0.18
[[ 0.22751397 -0.0095054  -0.01214384  1.66070037 -1.30085233 -0.32684177]],-40,0.461092136324043,False,0.2
[[ 0.25273436 -0.02756815 -0.01867055  0.8614824  -0.50659816 -0.32503439]],5,0.2730325782590017,False,0.22
[[ 0.27097558 -0.03879128 -0.02513296  0.9627048  -0.61627994 -0.32092654]],5,0.048501050507355536,False,0.24
[[ 0.29124535 -0.05224473 -0.03149393  1.06434642 -0.72976854 -0.31476772]],5,0.0,False,0.26
[[ 0.31355256 -0.06801281 -0.0377053   1.16645562 -0.84787485 -0.30585592]],-40,0.4485793225376062,False,0.28
[[ 0.32891706 -0.07724802 -0.04366262  0.37012273 -0.07641585 -0.2893729 ]],5,0.3888176505305426,False,0.3
[[ 0.33734853 -0.08001508 -0.04932941  0.4730392  -0.20029714 -0.27749569]],5,0.2887710602288345,False,0.32
[[ 0.34783947 -0.08526357 -0.05476684  0.57608123 -0.3247277  -0.26627822]],5,0.1475585994963775,False,0.34
[[ 0.3603931  -0.09301453 -0.05997865  0.67932009 -0.45070864 -0.25477878]],5,0.0,False,0.36
[[ 0.37501401 -0.10330877 -0.06495006  0.78281969 -0.57921577 -0.24209182]],-5,0.0,False,0.38
[[ 0.38971277 -0.11423058 -0.06963129  0.68713558 -0.51364008 -0.22558876]],-40,0.17404249181871417,False,0.4
[[ 0.39552144 -0.11697917 -0.07388585 -0.106218    0.23862322 -0.19991452]],5,0.2237595778118325,False,0.42
[[ 0.39443894 -0.11354101 -0.07773753 -0.00204739  0.10552114 -0.18567571]],5,0.22790713337716775,False,0.44
[[ 0.39543918 -0.11274858 -0.08132656  0.1020686  -0.02612016 -0.17348828]],5,0.18773224947381523,False,0.46
[[ 0.39852179 -0.11458297 -0.0846843   0.20620059 -0.15733377 -0.16238518]],5,0.10328974239694474,False,0.48
[[ 0.40368778 -0.11904599 -0.08782269  0.31041876 -0.28915507 -0.15139174]],-5,0.1092905825474714,False,0.5
[[ 0.40894544 -0.12418727 -0.09071952  0.21538584 -0.22527024 -0.13812771]],-5,0.11234084876885636,False,0.52
[[ 0.41230458 -0.12806693 -0.09334265  0.12055785 -0.16290638 -0.12409015]],-5,0.11290696803555464,False,0.54
[[ 0.41376875 -0.13071022 -0.0956807   0.02587901 -0.10154686 -0.10968883]],5,0.04855789417854227,False,0.56
