Episode,Loss
693,1456.0319610595702
694,1904.9518547058105
695,3205.193977040693
696,2066.6828981057192
697,2955.94528119992
698,3451.7600246522484
699,2477.0022540025307
700,2444.5026392310556
701,3024.0923108552633
702,2292.431776006171
703,3537.0772634922773
704,5132.230334472656
705,4728.873736572265
706,2792.6036403808594
707,1412.736472137451
708,1747.9300377887228
709,1998.461655389695
710,1316.0818252563477
711,1008.4415219116211
712,620.4115913027808
713,604.4053170013427
714,797.6577568969726
715,532.6832882385254
716,411.175473526001
717,236.76920528411864
718,131.38819284820556
719,233.65282093394887
720,1804.3113870741445
721,1551.968148205556
722,2416.660721719265
723,2642.1625070359974
724,5026.438297360442
725,8453.422603062221
726,3713.167511883904
727,5897.710000430837
728,5740.694773572556
729,6285.693927001953
730,2715.1636883279552
731,4966.544475511573
732,3595.0771073321907
733,6043.812357788086
734,7810.219627380371
735,4455.770429992675
736,5307.1845078901815
737,5207.4644446739785
738,3882.003434401292
739,5176.709189438238
740,5304.705159505208
741,3103.3183760209517
742,4297.000231512661
743,3290.0903564453124
744,2203.1222388857886
745,4841.4991455078125
746,5293.079124450684
747,3437.048650568182
748,5115.334084535257
749,4239.031005859375
750,3535.850207519531
751,4173.889774445564
752,3652.5926919555664
753,4002.0399835759945
754,2444.166136688232
755,1367.8467209541845
756,861.0755316925049
757,321.6949103317261
758,295.0272866592407
759,602.8814566726685
760,261.8458632545471
761,152.4579799385071
762,100.0268975906372
763,320.05956969110133
764,3417.6273834228514
765,922.5672596206665
766,352.51519944932727
767,975.81724168396
768,783.2985769577026
769,733.5095665540193
770,565.6441021438472
771,1252.9117800394695
772,826.8022347564697
773,392.51514224281794
774,1273.9512672424316
775,2088.623338487413
776,1231.4248917550751
777,2192.9558609895385
778,4856.505037943522
779,1216.9024725646973
780,976.0525282867684
781,1698.0882964023324
782,1763.905966337337
783,2555.7455178289456
784,3461.4526936627817
785,1911.5250267787287
786,2648.493173374849
787,2543.527986124492
788,2005.2474312527488
789,1411.7008570602961
790,2172.380266526166
791,1426.300298055013
792,1493.9866790771484
793,1787.7457724028227
794,1600.7209843406993
795,1263.6233887174237
796,1026.5624819641114
797,584.7365376118863
798,2431.282515970866
799,2426.111662307739
800,1280.7368863449096
801,829.7944240150451
802,1291.545066833496
803,532.6466979980469
804,685.434864654541
805,232.74958458725288
806,234.58094718917408
807,459.7978717803955
808,293.2275854072571
809,221.9482349405686
810,338.89003793525694
811,594.6431793494512
812,451.63798406991094
813,2372.0408131281533
814,714.4090922429011
815,546.2148092868281
816,1126.180605347092
817,1140.484389623006
818,1121.8447905559929
819,4415.9129076871
820,2275.482318531383
821,8466.25408630371
822,4095.491446206736
823,2677.3204803466797
824,2466.673517400568
825,2273.556135873946
826,2569.835160563763
827,2999.15427992079
828,4940.8358189174105
829,4903.628022043328
830,2900.9719518025718
831,3285.1833013916016
832,3459.426217651367
833,4197.348719362352
834,1860.4280605316162
835,2932.4335795182446
836,4917.229504460874
837,3954.6186456853693
838,2464.1184735979355
839,3754.9990978792225
840,3515.6610453923545
841,2151.88962542216
842,2758.2633278042663
843,3076.136095548931
844,2902.5491544283354
845,3165.777399698893
846,3062.8849073733136
847,2125.695592166813
848,1624.8904868152654
849,1427.8219559218858
850,1376.1684549649556
851,1629.150208031571
852,1935.346306501116
853,1651.1619973989634
854,1470.7423272344279
855,993.5790243305144
856,948.557186439389
857,846.4388022155762
858,490.9070113067627
859,257.2821026611328
860,185.15566928067312
861,339.23012258595435
862,88.9987735748291
863,845.9590399131774
864,581.4386671657562
865,382.85626317596433
866,175.8451990041327
867,185.8574404943557
868,135.84494788448015
869,585.3808926067352
870,503.1249623413086
871,91.03492312961154
872,463.1593655236333
873,1401.4497077941894
874,140.29214054107666
875,1034.2969190066622
876,626.9091053619385
877,460.232799911499
878,473.3076835708618
879,335.21865687179564
880,65.12205723575924
881,120.5951733155684
882,115.95517981910706
883,92.37645904834454
884,233.2630687027334
885,232.72435049915313
886,419.0907320542769
887,243.63407306098938
888,83.69849300384521
889,249.07386600999405
890,430.18413193151355
891,296.5770271637223
892,1594.6885945002239
893,1825.4542554554187
894,350.8284616470337
895,797.721208610157
896,1196.436799269456
897,1050.1807757786341
898,474.1137362098694
899,532.3573694229126
900,572.7192202426927
901,332.3557115802765
902,261.9972195011352
903,217.19341993522644
904,384.2150335636139
905,254.07026214599608
906,339.9979813988059
907,501.161554280567
908,605.7329999778166
909,346.36115723800657
910,1960.9775409698486
911,332.32769832611086
912,753.263488345676
913,1773.3808398246765
914,653.6320148925781
915,451.0984280283858
916,403.28637726759825
917,376.79215850830076
918,345.4344556770325
919,507.45559866163467
920,354.5379228591919
921,319.18919706726075
922,114.0425483417511
923,75.19205284786224
924,48.81349570116551
925,104.95852261357963
926,600.708497267503
927,96.61684929240833
928,159.56982747713724
929,132.0908052452973
930,158.53761761966237
931,282.8349398382779
932,282.1484692881379
933,197.65455466565993
934,249.21949513753256
935,202.12416852906694
936,194.60204860000013
937,516.1640868705252
938,543.84040022956
939,432.1459452133179
940,369.8733832206726
941,166.76426219940186
942,1504.7227644486861
943,889.5264230600993
944,564.0890816025815
945,542.1728447037514
946,996.523297627767
947,825.7564500526146
948,333.55670859596944
949,912.3791198730469
950,1794.253662109375
951,1238.2543167114259
952,803.5815554428101
953,600.8601718243258
954,255.6678918950698
955,546.9975996613503
956,545.8829566955567
957,519.3537624034476
958,1952.0608978271484
959,1145.9967963478782
960,1656.617411295573
961,479.4673396519252
962,778.7476493433902
963,677.5310160500662
964,519.6802556915284
965,661.8177272572237
966,331.37274020651114
967,406.9289320602417
968,288.32095639801025
969,376.4024085998535
970,231.62882659912108
971,148.59829292869568
972,50.54480716133118
973,24.67546767091751
974,31.873315475203775
975,106.47918098920012
976,233.80976659834047
977,152.13104230601613
978,316.036338095665
979,263.8990770530701
980,279.59624827194216
981,234.39018083572387
982,294.55677800269643
983,40.39949052984064
984,152.6800507736206
985,145.9914243478775
986,25.217990466526576
987,222.96410715579987
988,170.74493937781364
989,270.2005372495733
990,91.82143700122833
991,320.22161316871643
992,267.0005766207033
993,191.45093671792944
994,153.77332681527167
995,172.24803839789496
996,167.59863185882568
997,124.57930548858643
998,373.44787020910354
999,92.21144804989335
1000,101.3734783759484
1001,122.90783945465088
1002,54.106546557426455
1003,37.664485136667885
1004,44.65649423599243
1005,101.58891400146484
1006,51.37979701437601
1007,83.54706241130829
1008,58.23191420237223
1009,174.00124391294875
1010,120.5690946890929
1011,233.93896674714694
1012,236.21050965070725
1013,173.8582852193754
1014,120.97413704612039
1015,234.7783909511566
1016,77.10836769580841
1017,60.18298767491391
1018,138.04031867636945
1019,195.86667631816863
1020,182.49724758995904
1021,162.26187838360482
1022,184.23104623794555
1023,51.1087364692688
1024,49.410470962524414
1025,88.9697475787167
1026,86.77372168832355
1027,57.75375248336792
1028,32.95886311197281
1029,18.99239115715027
1030,157.935778056874
1031,44.879691695690155
1032,11.451590895652771
1033,39.61051296520233
1034,35.948033040046695
1035,34.85447084052222
1036,28.329428404569626
1037,36.4990109205246
1038,144.5093034397472
1039,105.9989635679457
1040,169.56204528278775
1041,92.90605943584443
1042,97.37811108398438
1043,130.90004994319037
1044,81.55208964772552
1045,62.97495747518539
1046,61.550585951916005
1047,50.106935065746306
1048,33.41296445274353
1049,54.89586784707945
1050,191.60882949829102
1051,63.57632501268387
1052,75.07902306556701
1053,36.59806786966324
1054,22.84220097208023
1055,9.23018692922592
1056,6.759579581737518
1057,4.8211802542209625
1058,36.45158588201806
1059,31.46790173625946
1060,29.677762445926668
1061,24.0416019146259
1062,10.097010997625498
1063,103.78586854624749
1064,66.6727086033821
1065,36.845394325971604
1066,28.51237628195021
1067,52.44665305399895
1068,16.415812827825548
1069,6.727921484231949
1070,8.119444608688354
1071,60.3369729074526
1072,38.78127550951072
1073,39.75585610525949
1074,96.61125513172149
1075,92.73611439399
1076,106.03132469870827
1077,99.66373690790381
1078,108.78681114538392
1079,143.04472511693052
1080,54.19939209433163
1081,93.3977735496429
1082,58.82326126098633
1083,121.76329384988813
1084,115.38295805549622
1085,173.8969170497014
1086,111.44598637390136
1087,85.58429836139344
1088,116.05038768100738
1089,88.30091558504104
1090,38.10723334407806
1091,57.686379119873045
1092,7.66648354795244
1093,41.234334739923476
1094,43.63242598013444
1095,47.0400939245224
1096,134.30602025985718
1097,437.5631296396256
1098,167.28250039100647
1099,519.6694064893221
1100,119.40420021902122
1101,114.20621780838285
1102,183.38414986515045
1103,51.99255718904383
1104,223.56297827854218
1105,123.42022185629986
1106,222.291191523054
1107,185.80589387757436
1108,138.37667403411865
1109,100.67494635105133
1110,68.48534853562064
1111,110.21774678519277
1112,132.5180188814799
1113,73.00507024270911
1114,67.58221560776836
1115,63.602616119734094
1116,71.14947119355202
1117,59.17235088443756
1118,31.810617561340333
1119,37.28411865234375
1120,48.09807001018524
1121,18.364459429740904
1122,6.876110739178127
1123,36.47265051677823
1124,39.67751067328453
1125,27.390344176973617
1126,61.23956458973885
1127,19.51167929649353
1128,16.86480911365196
1129,19.98001828627153
1130,36.59482467014517
1131,55.49150283863208
1132,40.40220127555088
1133,40.97988009554491
1134,9.207069456577301
1135,83.34212509476312
1136,87.55877012832492
1137,86.41877266171042
1138,57.471370666526084
1139,81.25764306362082
1140,104.92987246830063
1141,53.96125743030447
1142,4.9505559470918445
1143,168.50867850865637
1144,169.25890022881177
1145,116.07760549202943
1146,149.48406757466933
1147,366.701491876082
1148,152.13116283740027
1149,214.62150999144012
1150,213.6214549571653
1151,167.53716823789807
1152,307.4875390023896
1153,281.90474128723145
1154,337.94920694828033
1155,244.98167277605106
1156,230.14586177625154
1157,189.54706779393283
1158,431.32378823416576
1159,175.14448396364847
1160,156.7480339776902
1161,196.1774231487552
1162,294.86064301596747
1163,199.72191677922788
1164,207.5136840654456
1165,158.27210661293805
1166,356.4054837036133
1167,238.46667783910578
1168,315.435454305013
1169,234.52717899168977
1170,215.5015119619705
1171,225.5834696955151
1172,223.83812022583646
1173,137.3573496017456
1174,66.45605549907684
1175,41.660216240882875
1176,26.745468827823224
1177,22.07909403371811
1178,13.875473433971406
1179,5.4435870885849
1180,350.15773153305054
1181,63.381034177541736
1182,103.2735473588109
1183,112.42654510259628
1184,45.12073193887203
1185,111.32490881943703
1186,65.08781009033078
1187,114.79527936500051
1188,23.027526597181957
1189,97.10516961492024
1190,116.14060252976418
1191,61.45847367811203
1192,54.331754656248194
1193,69.65656373021324
1194,99.82409999177263
1195,62.22116037511825
1196,203.04255750444202
1197,48.53643242073059
1198,21.18158856305209
1199,195.6706223487854
1200,193.96737302144368
1201,173.85937948884634
1202,91.1102630061488
1203,85.81517117786407
1204,84.5311920223814
1205,99.11007614412169
1206,89.91717973727624
1207,78.96059678948444
1208,323.14254224300385
1209,72.75434902532777
1210,134.94499033550883
1211,202.50227798115122
1212,243.3584471615878
1213,162.06270162548338
1214,160.74996650068067
1215,181.60429055516312
1216,220.51714788164412
1217,195.83376039358285
1218,211.9011825720469
1219,229.50625645672832
1220,291.7009261449178
1221,201.5881319642067
1222,154.99287936372576
1223,174.10412216186523
1224,154.79570174752328
1225,110.74549264717102
1226,79.42050999576605
1227,56.00074548772312
1228,56.85266419188283
1229,45.530974547068276
1230,139.8326221193586
1231,40.80605713674955
1232,45.59782565536151
1233,40.422882012112645
1234,37.6978458516738
1235,41.306555980682376
1236,41.594610835230625
1237,41.202577366548425
1238,41.20806255340576
1239,30.002764573097227
1240,24.07533926010132
1241,16.399865443229675
1242,15.170612335205078
1243,11.956626604557037
1244,9.713651561737061
1245,8.229654203176498
1246,4.513197156099173
1247,4.10718711233139
1248,2.726779772102833
1249,1.9651023392081262
1250,2.4210355015397074
1251,2.1831089373230936
1252,1.41946774461995
1253,23.086686011075972
1254,19.945730309069155
1255,24.367746065542537
1256,18.96816798205107
1257,46.57349328513329
1258,5.366580684979756
1259,132.4608763782978
1260,59.648058506011964
1261,50.3169639342361
1262,282.3400190141466
1263,30.885465058036473
1264,33.20367210149765
1265,17.420062920570373
1266,17.120331183075905
1267,37.39712112247944
1268,33.37584567425856
1269,12.215178430080414
1270,80.46397898435593
1271,53.20960956861993
1272,30.85428680419922
1273,9.952456593513489
1274,23.070004596429712
1275,34.199925459713576
1276,33.480881445884705
1277,77.33892514705659
1278,14.626901631832123
1279,58.40690408371113
1280,33.00306690004137
1281,16.63697556424141
1282,13.158376713514327
1283,5.957161346435547
1284,4.750353934288025
1285,2.7336236354112624
1286,2.0732654104232786
1287,1.6814568693637848
1288,3.2259915864358755
1289,5.452097806063565
1290,6.069698519706726
1291,46.34590433543921
1292,5.18225337266922
1293,332.74712985754013
1294,100.17631356573105
1295,15.213012099266052
1296,51.60254119515419
1297,37.727048331358304
1298,95.3018749110839
1299,87.84623192676476
1300,121.33507224570873
1301,206.68575236376594
1302,13.494697451591492
1303,99.47658790902393
1304,28.7530552817554
1305,116.72598658302637
1306,141.4056890408198
1307,110.19593396868025
1308,90.42818049664767
1309,57.94372042742643
1310,80.44325275854631
1311,44.26425342261791
1312,46.477026953989146
1313,53.03341324475347
1314,118.74609449174669
1315,27.948794460296632
1316,36.39888555353338
1317,64.02845322205717
1318,60.33430738449097
1319,57.49656548894438
1320,40.424569216641515
1321,42.76078733391718
1322,45.18384703467874
1323,112.48415393829346
1324,58.963858092625934
1325,66.73504795053954
1326,40.26375083421406
1327,39.20950982787392
1328,99.93653066953023
1329,83.07716612382369
1330,85.98905754089355
1331,86.71032851675282
1332,89.5942224444765
1333,61.45888523433519
1334,77.06803304577305
1335,104.67605579067283
1336,85.03955019388768
1337,66.69921800141694
1338,138.65122644291367
1339,81.46103784454739
1340,60.117692792892456
1341,41.566109816233315
1342,20.664267246539776
1343,43.05920486450195
1344,86.26494630177815
1345,50.46173731684685
1346,49.46000067247163
1347,80.02987174987793
1348,23.593936584472655
1349,27.79762994952318
1350,31.373365910847983
